Date,Year,Quarter,Member State,In / Out,Request / Transfer,Article,Count
2019-03-31,2019,1,Germany,Out,Request,14,1
2019-03-31,2019,1,Germany,Out,Request,13,2
2019-03-31,2019,1,Germany,Out,Request,11,2
2019-03-31,2019,1,Germany,In,Transfer,18.1,4
2019-03-31,2019,1,Germany,In,Transfer,17.2,1
2019-03-31,2019,1,Germany,In,Request,18.1,34
2019-03-31,2019,1,Germany,In,Request,8.1,1
2019-03-31,2019,1,Germany,In,Request,10,1
2019-03-31,2019,1,Germany,In,Request,12,4
2019-03-31,2019,1,Germany,In,Request,17.2,1
2019-03-31,2019,1,Greece,In,Transfer,17.2,7
2019-03-31,2019,1,Greece,In,Transfer,8.2,8
2019-03-31,2019,1,Greece,In,Transfer,8.1,7
2019-03-31,2019,1,Greece,In,Transfer,18.1,2
2019-03-31,2019,1,Greece,In,Transfer,9,84
2019-03-31,2019,1,Greece,In,Transfer,10,3
2019-03-31,2019,1,Greece,In,Request,9,155
2019-03-31,2019,1,Greece,In,Request,8.1,36
2019-03-31,2019,1,Greece,In,Request,8.2,25
2019-03-31,2019,1,Greece,In,Request,17.2,38
2019-03-31,2019,1,Greece,In,Request,16,10
2019-03-31,2019,1,Greece,In,Request,10,47
2019-03-31,2019,1,Greece,In,Request,18.1,5
2019-03-31,2019,1,Iceland,Out,Request,18.1,1
2019-03-31,2019,1,Iceland,In,Request,18.1,2
2019-03-31,2019,1,Ireland,Out,Transfer,18.1,1
2019-03-31,2019,1,Ireland,Out,Request,18.1,22
2019-03-31,2019,1,Ireland,Out,Request,11,6
2019-03-31,2019,1,Ireland,In,Transfer,12,2
2019-03-31,2019,1,Ireland,In,Transfer,18.1,7
2019-03-31,2019,1,Ireland,In,Request,18.1,26
2019-03-31,2019,1,Ireland,In,Request,12,21
2019-03-31,2019,1,Italy,Out,Transfer,13,4
2019-03-31,2019,1,Italy,Out,Request,18.1,62
2019-03-31,2019,1,Italy,Out,Request,13,120
2019-03-31,2019,1,Italy,Out,Request,14,1
2019-03-31,2019,1,Italy,Out,Request,11,17
2019-03-31,2019,1,Italy,In,Transfer,8.1,3
2019-03-31,2019,1,Italy,In,Transfer,8.2,1
2019-03-31,2019,1,Italy,In,Transfer,18.1,2
2019-03-31,2019,1,Italy,In,Request,18.1,11
2019-03-31,2019,1,Italy,In,Request,8.2,1
2019-03-31,2019,1,Italy,In,Request,8.1,1
2019-03-31,2019,1,Italy,In,Request,12,2
2019-03-31,2019,1,Luxembourg,In,Request,18.1,2
2019-03-31,2019,1,Malta,Out,Request,13,1
2019-03-31,2019,1,Malta,Out,Request,18.1,1
2019-03-31,2019,1,Netherlands,Out,Transfer,18.1,5
2019-03-31,2019,1,Netherlands,Out,Request,14,1
2019-03-31,2019,1,Netherlands,Out,Request,18.1,20
2019-03-31,2019,1,Netherlands,Out,Request,11,2
2019-03-31,2019,1,Netherlands,In,Transfer,18.1,5
2019-03-31,2019,1,Netherlands,In,Transfer,12,1
2019-03-31,2019,1,Netherlands,In,Request,18.1,9
2019-03-31,2019,1,Netherlands,In,Request,8.1,2
2019-03-31,2019,1,Norway,Out,Transfer,18.1,2
2019-03-31,2019,1,Norway,Out,Request,18.1,8
2019-03-31,2019,1,Norway,In,Transfer,12,1
2019-03-31,2019,1,Norway,In,Request,18.1,1
2019-03-31,2019,1,Norway,In,Request,12,1
2019-03-31,2019,1,Poland,Out,Request,18.1,4
2019-03-31,2019,1,Poland,In,Request,8.2,1
2019-03-31,2019,1,Portugal,Out,Request,18.1,3
2019-03-31,2019,1,Portugal,In,Request,18.1,1
2019-03-31,2019,1,Romania,Out,Request,11,1
2019-03-31,2019,1,Romania,Out,Request,18.1,13
2019-03-31,2019,1,Slovakia,Out,Request,18.1,2
2019-03-31,2019,1,Slovenia,Out,Request,18.1,8
2019-03-31,2019,1,Spain,Out,Request,18.1,7
2019-03-31,2019,1,Spain,Out,Request,13,2
2019-03-31,2019,1,Sweden,Out,Request,18.1,24
2019-03-31,2019,1,Sweden,In,Transfer,18.1,1
2019-03-31,2019,1,Sweden,In,Request,18.1,4
2019-03-31,2019,1,Switzerland,Out,Transfer,18.1,10
2019-03-31,2019,1,Switzerland,Out,Request,18.1,26
2019-03-31,2019,1,Switzerland,In,Transfer,18.1,2
2019-03-31,2019,1,Switzerland,In,Request,18.1,3
2019-06-30,2019,2,Austria,Out,Transfer,18.1,1
2019-06-30,2019,2,Austria,Out,Request,18.1,13
2019-06-30,2019,2,Austria,In,Transfer,18.1,1
2019-06-30,2019,2,Austria,In,Request,8.1,3
2019-06-30,2019,2,Austria,In,Request,18.1,2
2019-06-30,2019,2,Austria,In,Request,12,1
2019-06-30,2019,2,Austria,In,Request,10,1
2019-06-30,2019,2,Austria,In,Request,9,2
2019-06-30,2019,2,Belgium,Out,Request,18.1,7
2019-06-30,2019,2,Belgium,Out,Request,13,1
2019-06-30,2019,2,Belgium,In,Transfer,8.1,1
2019-06-30,2019,2,Belgium,In,Request,18.1,9
2019-06-30,2019,2,Belgium,In,Request,8.1,2
2019-06-30,2019,2,Belgium,In,Request,17.2,3
2019-06-30,2019,2,Belgium,In,Request,12,1
2019-06-30,2019,2,Bulgaria,Out,Request,18.1,21
2019-06-30,2019,2,Bulgaria,In,Request,18.1,1
2019-06-30,2019,2,Croatia,Out,Request,18.1,5
2019-06-30,2019,2,Croatia,Out,Request,13,5
2019-06-30,2019,2,Croatia,Out,Request,11,2
2019-06-30,2019,2,Cyprus,In,Request,12,1
2019-06-30,2019,2,Cyprus,In,Request,8.1,2
2019-06-30,2019,2,Cyprus,In,Request,8.2,2
2019-06-30,2019,2,Czech Republic,Out,Request,18.1,2
2019-06-30,2019,2,Denmark,Out,Transfer,18.1,4
2019-06-30,2019,2,Denmark,Out,Request,18.1,7
2019-06-30,2019,2,Denmark,Out,Request,11,1
2019-06-30,2019,2,Denmark,In,Request,10,1
2019-06-30,2019,2,Denmark,In,Request,18.1,2
2019-06-30,2019,2,Finland,Out,Request,18.1,5
2019-06-30,2019,2,France,Out,Transfer,18.1,2
2019-06-30,2019,2,France,Out,Transfer,12,1
2019-06-30,2019,2,France,Out,Transfer,13,5
2019-06-30,2019,2,France,Out,Request,18.1,56
2019-06-30,2019,2,France,Out,Request,13,64
2019-06-30,2019,2,France,Out,Request,11,5
2019-06-30,2019,2,France,Out,Request,12,1
2019-06-30,2019,2,France,In,Transfer,18.1,16
2019-06-30,2019,2,France,In,Transfer,8.1,8
2019-06-30,2019,2,France,In,Transfer,9,1
2019-06-30,2019,2,France,In,Transfer,8.2,1
2019-06-30,2019,2,France,In,Request,18.1,78
2019-06-30,2019,2,France,In,Request,8.1,4
2019-06-30,2019,2,France,In,Request,11,1
2019-06-30,2019,2,France,In,Request,9,8
2019-06-30,2019,2,France,In,Request,13,1
2019-06-30,2019,2,Germany,Out,Transfer,18.1,2
2019-06-30,2019,2,Germany,Out,Request,18.1,97
2019-06-30,2019,2,Germany,Out,Request,11,4
2019-06-30,2019,2,Germany,In,Transfer,18.1,2
2019-06-30,2019,2,Germany,In,Transfer,12,3
2019-06-30,2019,2,Germany,In,Transfer,17.2,1
2019-06-30,2019,2,Germany,In,Request,18.1,15
2019-06-30,2019,2,Germany,In,Request,17.2,2
2019-06-30,2019,2,Germany,In,Request,12,6
2019-06-30,2019,2,Germany,In,Request,13,1
2019-06-30,2019,2,Greece,In,Transfer,8.1,9
2019-06-30,2019,2,Greece,In,Transfer,9,55
2019-06-30,2019,2,Greece,In,Transfer,8.2,2
2019-06-30,2019,2,Greece,In,Transfer,10,13
2019-06-30,2019,2,Greece,In,Transfer,17.2,6
2019-06-30,2019,2,Greece,In,Request,17.2,35
2019-06-30,2019,2,Greece,In,Request,8.2,18
2019-06-30,2019,2,Greece,In,Request,8.1,28
2019-06-30,2019,2,Greece,In,Request,10,31
2019-06-30,2019,2,Greece,In,Request,16,9
2019-06-30,2019,2,Greece,In,Request,9,93
2019-06-30,2019,2,Greece,In,Request,12,2
2019-06-30,2019,2,Greece,In,Request,18.1,5
2019-06-30,2019,2,Hungary,Out,Request,18.1,1
2019-06-30,2019,2,Iceland,In,Request,17.2,1
2019-06-30,2019,2,Ireland,Out,Transfer,18.1,2
2019-06-30,2019,2,Ireland,Out,Transfer,11,2
2019-06-30,2019,2,Ireland,Out,Request,18.1,20
2019-06-30,2019,2,Ireland,In,Transfer,18.1,4
2019-06-30,2019,2,Ireland,In,Request,18.1,33
2019-06-30,2019,2,Ireland,In,Request,12,16
2019-06-30,2019,2,Ireland,In,Request,13,3
2019-06-30,2019,2,Italy,Out,Transfer,13,9
2019-06-30,2019,2,Italy,Out,Transfer,11,1
2019-06-30,2019,2,Italy,Out,Request,18.1,26
2019-06-30,2019,2,Italy,Out,Request,13,59
2019-06-30,2019,2,Italy,Out,Request,12,1
2019-06-30,2019,2,Italy,Out,Request,14,2
2019-06-30,2019,2,Italy,Out,Request,11,19
2019-06-30,2019,2,Italy,In,Transfer,8.2,1
2019-06-30,2019,2,Italy,In,Transfer,8.1,1
2019-06-30,2019,2,Italy,In,Transfer,17.2,1
2019-06-30,2019,2,Italy,In,Request,18.1,9
2019-06-30,2019,2,Italy,In,Request,11,1
2019-06-30,2019,2,Italy,In,Request,12,2
2019-06-30,2019,2,Netherlands,Out,Transfer,18.1,1
2019-06-30,2019,2,Netherlands,Out,Request,18.1,12
2019-06-30,2019,2,Netherlands,Out,Request,11,1
2019-06-30,2019,2,Netherlands,In,Transfer,18.1,6
2019-06-30,2019,2,Netherlands,In,Request,12,1
2019-06-30,2019,2,Netherlands,In,Request,18.1,9
2019-06-30,2019,2,Norway,Out,Transfer,18.1,1
2019-06-30,2019,2,Norway,Out,Request,18.1,3
2019-06-30,2019,2,Norway,In,Transfer,12,1
2019-06-30,2019,2,Norway,In,Transfer,18.1,2
2019-06-30,2019,2,Norway,In,Request,18.1,2
2019-06-30,2019,2,Poland,In,Request,8.1,1
2019-06-30,2019,2,Portugal,Out,Transfer,18.1,1
2019-06-30,2019,2,Portugal,Out,Request,18.1,2
2019-06-30,2019,2,Romania,Out,Transfer,18.1,1
2019-06-30,2019,2,Romania,Out,Request,18.1,8
2019-06-30,2019,2,Romania,In,Request,8.2,1
2019-06-30,2019,2,Slovenia,Out,Request,18.1,12
2019-06-30,2019,2,Slovenia,Out,Request,11,2
2019-06-30,2019,2,Slovenia,In,Request,18.1,1
2019-06-30,2019,2,Spain,Out,Request,18.1,10
2019-06-30,2019,2,Sweden,Out,Transfer,18.1,1
2019-06-30,2019,2,Sweden,Out,Request,18.1,11
2019-06-30,2019,2,Sweden,In,Request,18.1,4
2019-06-30,2019,2,Sweden,In,Request,12,1
2019-06-30,2019,2,Switzerland,Out,Transfer,18.1,1
2019-06-30,2019,2,Switzerland,Out,Request,18.1,28
2019-06-30,2019,2,Switzerland,In,Transfer,12,1
2019-06-30,2019,2,Switzerland,In,Request,18.1,1
2019-06-30,2019,2,Switzerland,In,Request,12,1
2019-09-30,2019,3,Austria,Out,Transfer,18.1,1
2019-09-30,2019,3,Austria,Out,Request,18.1,40
2019-09-30,2019,3,Austria,In,Transfer,18.1,1
2019-09-30,2019,3,Austria,In,Transfer,8.1,1
2019-09-30,2019,3,Austria,In,Request,18.1,4
2019-09-30,2019,3,Austria,In,Request,8.1,1
2019-09-30,2019,3,Belgium,Out,Transfer,18.1,1
2019-09-30,2019,3,Belgium,Out,Request,18.1,24
2019-09-30,2019,3,Belgium,Out,Request,12,1
2019-09-30,2019,3,Belgium,In,Transfer,18.1,2
2019-09-30,2019,3,Belgium,In,Request,18.1,7
2019-09-30,2019,3,Belgium,In,Request,13,1
2019-09-30,2019,3,Belgium,In,Request,10,1
2019-09-30,2019,3,Bulgaria,Out,Request,18.1,36
2019-09-30,2019,3,Bulgaria,Out,Request,11,3
2019-09-30,2019,3,Bulgaria,In,Transfer,8.1,1
2019-09-30,2019,3,Bulgaria,In,Transfer,17.2,1
2019-09-30,2019,3,Bulgaria,In,Request,8.1,2
2019-09-30,2019,3,Bulgaria,In,Request,8.2,4
2019-09-30,2019,3,Croatia,Out,Transfer,18.1,1
2019-09-30,2019,3,Croatia,Out,Request,13,12
2019-09-30,2019,3,Croatia,Out,Request,18.1,4
2019-09-30,2019,3,Cyprus,Out,Request,18.1,1
2019-09-30,2019,3,Cyprus,In,Request,8.1,4
2019-09-30,2019,3,Cyprus,In,Request,8.2,4
2019-09-30,2019,3,Cyprus,In,Request,17.2,1
2019-09-30,2019,3,Cyprus,In,Request,18.1,2
2019-09-30,2019,3,Czech Republic,Out,Transfer,18.1,1
2019-09-30,2019,3,Czech Republic,Out,Request,18.1,3
2019-09-30,2019,3,Czech Republic,Out,Request,13,1
2019-09-30,2019,3,Denmark,Out,Transfer,18.1,5
2019-09-30,2019,3,Denmark,Out,Request,18.1,48
2019-09-30,2019,3,Denmark,Out,Request,11,1
2019-09-30,2019,3,Denmark,In,Transfer,18.1,1
2019-09-30,2019,3,Denmark,In,Request,18.1,1
2019-09-30,2019,3,Finland,Out,Transfer,18.1,1
2019-09-30,2019,3,Finland,Out,Request,18.1,17
2019-09-30,2019,3,Finland,In,Transfer,12,1
2019-09-30,2019,3,Finland,In,Request,12,1
2019-09-30,2019,3,Finland,In,Request,18.1,1
2019-09-30,2019,3,France,Out,Transfer,18.1,4
2019-09-30,2019,3,France,Out,Transfer,13,16
2019-09-30,2019,3,France,Out,Request,18.1,149
2019-09-30,2019,3,France,Out,Request,13,15
2019-09-30,2019,3,France,Out,Request,11,6
2019-09-30,2019,3,France,Out,Request,14,2
2019-09-30,2019,3,France,Out,Request,12,1
2019-09-30,2019,3,France,In,Transfer,8.1,8
2019-09-30,2019,3,France,In,Transfer,18.1,2
2019-09-30,2019,3,France,In,Transfer,8.2,1
2019-09-30,2019,3,France,In,Request,20.5,1
2019-09-30,2019,3,France,In,Request,18.1,87
2019-09-30,2019,3,France,In,Request,8.1,8
2019-09-30,2019,3,France,In,Request,9,20
2019-09-30,2019,3,France,In,Request,17.2,1
2019-09-30,2019,3,France,In,Request,11,6
2019-09-30,2019,3,France,In,Request,10,17
2019-09-30,2019,3,Germany,Out,Transfer,18.1,27
2019-09-30,2019,3,Germany,Out,Request,18.1,268
2019-09-30,2019,3,Germany,Out,Request,12,1
2019-09-30,2019,3,Germany,Out,Request,11,16
2019-09-30,2019,3,Germany,Out,Request,14,1
2019-09-30,2019,3,Germany,Out,Request,13,1
2019-09-30,2019,3,Germany,In,Transfer,18.1,6
2019-09-30,2019,3,Germany,In,Request,18.1,13
2019-09-30,2019,3,Germany,In,Request,13,2
2019-09-30,2019,3,Germany,In,Request,11,1
2019-09-30,2019,3,Greece,In,Transfer,8.2,14
2019-09-30,2019,3,Greece,In,Transfer,9,31
2019-09-30,2019,3,Greece,In,Transfer,8.1,16
2019-09-30,2019,3,Greece,In,Transfer,10,14
2019-09-30,2019,3,Greece,In,Transfer,16,1
2019-09-30,2019,3,Greece,In,Transfer,17.2,6
2019-09-30,2019,3,Greece,In,Request,8.1,18
2019-09-30,2019,3,Greece,In,Request,9,61
2019-09-30,2019,3,Greece,In,Request,17.2,71
2019-09-30,2019,3,Greece,In,Request,10,45
2019-09-30,2019,3,Greece,In,Request,8.2,16
2019-09-30,2019,3,Greece,In,Request,18.1,10
2019-09-30,2019,3,Greece,In,Request,16,6
2019-09-30,2019,3,Greece,In,Request,12,1
2019-09-30,2019,3,Hungary,Out,Request,18.1,2
2019-09-30,2019,3,Iceland,Out,Request,18.1,1
2019-09-30,2019,3,Iceland,In,Transfer,17.2,1
2019-09-30,2019,3,Ireland,Out,Transfer,18.1,1
2019-09-30,2019,3,Ireland,Out,Transfer,13,1
2019-09-30,2019,3,Ireland,Out,Request,18.1,39
2019-09-30,2019,3,Ireland,Out,Request,12,1
2019-09-30,2019,3,Ireland,Out,Request,11,1
2019-09-30,2019,3,Ireland,Out,Request,13,1
2019-09-30,2019,3,Ireland,In,Transfer,18.1,1
2019-09-30,2019,3,Ireland,In,Request,18.1,31
2019-09-30,2019,3,Ireland,In,Request,12,37
2019-09-30,2019,3,Ireland,In,Request,14,3
2019-09-30,2019,3,Italy,Out,Transfer,13,6
2019-09-30,2019,3,Italy,Out,Transfer,18.1,4
2019-09-30,2019,3,Italy,Out,Request,13,67
2019-09-30,2019,3,Italy,Out,Request,18.1,98
2019-09-30,2019,3,Italy,Out,Request,11,9
2019-09-30,2019,3,Italy,Out,Request,14,2
2019-09-30,2019,3,Italy,In,Transfer,17.2,1
2019-09-30,2019,3,Italy,In,Transfer,8.1,2
2019-09-30,2019,3,Italy,In,Request,18.1,6
2019-09-30,2019,3,Italy,In,Request,8.1,1
2019-09-30,2019,3,Italy,In,Request,8.2,3
2019-09-30,2019,3,Latvia,Out,Request,18.1,1
2019-09-30,2019,3,Luxembourg,Out,Request,18.1,6
2019-09-30,2019,3,Malta,Out,Request,13,4
2019-09-30,2019,3,Malta,Out,Request,18.1,2
2019-09-30,2019,3,Netherlands,Out,Request,18.1,39
2019-09-30,2019,3,Netherlands,Out,Request,12,1
2019-09-30,2019,3,Netherlands,In,Transfer,18.1,5
2019-09-30,2019,3,Netherlands,In,Transfer,12,1
2019-09-30,2019,3,Netherlands,In,Request,18.1,10
2019-09-30,2019,3,Netherlands,In,Request,10,1
2019-09-30,2019,3,Netherlands,In,Request,8.1,1
2019-09-30,2019,3,Netherlands,In,Request,17.2,1
2019-09-30,2019,3,Netherlands,In,Request,12,2
2019-09-30,2019,3,Netherlands,In,Request,9,2
2019-09-30,2019,3,Norway,Out,Transfer,18.1,1
2019-09-30,2019,3,Norway,Out,Request,18.1,19
2019-09-30,2019,3,Norway,Out,Request,11,2
2019-09-30,2019,3,Norway,Out,Request,13,2
2019-09-30,2019,3,Norway,In,Request,18.1,1
2019-09-30,2019,3,Poland,Out,Transfer,12,1
2019-09-30,2019,3,Poland,Out,Request,12,1
2019-09-30,2019,3,Poland,Out,Request,18.1,3
2019-09-30,2019,3,Portugal,Out,Request,18.1,2
2019-09-30,2019,3,Romania,Out,Transfer,18.1,2
2019-09-30,2019,3,Romania,Out,Request,18.1,19
2019-09-30,2019,3,Romania,Out,Request,11,5
2019-09-30,2019,3,Slovakia,Out,Request,18.1,2
2019-09-30,2019,3,Slovenia,Out,Request,18.1,12
2019-09-30,2019,3,Slovenia,In,Transfer,8.1,1
2019-09-30,2019,3,Slovenia,In,Request,18.1,1
2019-09-30,2019,3,Spain,Out,Transfer,18.1,1
2019-09-30,2019,3,Spain,Out,Request,18.1,24
2019-09-30,2019,3,Spain,Out,Request,13,11
2019-09-30,2019,3,Sweden,Out,Transfer,18.1,5
2019-09-30,2019,3,Sweden,Out,Request,18.1,43
2019-09-30,2019,3,Sweden,Out,Request,11,4
2019-09-30,2019,3,Sweden,In,Transfer,12,1
2019-09-30,2019,3,Sweden,In,Transfer,18.1,2
2019-09-30,2019,3,Sweden,In,Request,18.1,4
2019-09-30,2019,3,Switzerland,Out,Transfer,18.1,2
2019-09-30,2019,3,Switzerland,Out,Request,18.1,42
2019-09-30,2019,3,Switzerland,Out,Request,11,3
2019-09-30,2019,3,Switzerland,In,Transfer,8.1,1
2019-09-30,2019,3,Switzerland,In,Request,18.1,2
2019-09-30,2019,3,Switzerland,In,Request,8.2,1
2019-12-31,2019,4,Austria,In,Request,18.1,1
2019-12-31,2019,4,Austria,Out,Transfer,18.1,1
2019-12-31,2019,4,Austria,Out,Request,18.1,27
2019-12-31,2019,4,Austria,Out,Request,11,4
2019-12-31,2019,4,Austria,In,Request,18.1,2
2019-12-31,2019,4,Austria,In,Request,12,1
2019-12-31,2019,4,Belgium,Out,Transfer,18.1,1
2019-12-31,2019,4,Belgium,Out,Request,18.1,25
2019-12-31,2019,4,Belgium,Out,Request,14,1
2019-12-31,2019,4,Belgium,In,Transfer,8.1,1
2019-12-31,2019,4,Belgium,In,Request,18.1,10
2019-12-31,2019,4,Belgium,In,Request,8.1,1
2019-12-31,2019,4,Belgium,In,Request,12,1
2019-12-31,2019,4,Bulgaria,Out,Request,18.1,24
2019-12-31,2019,4,Bulgaria,In,Request,8.2,1
2019-12-31,2019,4,Bulgaria,In,Request,8.1,2
2019-12-31,2019,4,Bulgaria,In,Request,18.1,1
2019-12-31,2019,4,Croatia,Out,Transfer,18.1,1
2019-12-31,2019,4,Croatia,Out,Request,18.1,6
2019-12-31,2019,4,Croatia,Out,Request,11,3
2019-12-31,2019,4,Croatia,Out,Request,13,3
2019-12-31,2019,4,Croatia,Out,Request,14,1
2019-12-31,2019,4,Cyprus,In,Transfer,17.2,2
2019-12-31,2019,4,Cyprus,In,Transfer,9,4
2019-12-31,2019,4,Cyprus,In,Request,17.2,10
2019-12-31,2019,4,Cyprus,In,Request,8.2,4
2019-12-31,2019,4,Cyprus,In,Request,8.1,4
2019-12-31,2019,4,Cyprus,In,Request,18.1,1
2019-12-31,2019,4,Czech Republic,Out,Request,18.1,1
2019-12-31,2019,4,Czech Republic,Out,Request,12,4
2019-12-31,2019,4,Czech Republic,In,Request,18.1,1
2019-12-31,2019,4,Denmark,Out,Transfer,18.1,1
2019-12-31,2019,4,Denmark,Out,Request,18.1,29
2019-12-31,2019,4,Denmark,Out,Request,11,1
2019-12-31,2019,4,Denmark,In,Request,12,1
2019-12-31,2019,4,Denmark,In,Request,18.1,4
2019-12-31,2019,4,Denmark,In,Request,8.2,1
2019-12-31,2019,4,Finland,Out,Request,18.1,12
2019-12-31,2019,4,France,Out,Transfer,18.1,9
2019-12-31,2019,4,France,Out,Transfer,13,3
2019-12-31,2019,4,France,Out,Request,18.1,80
2019-12-31,2019,4,France,Out,Request,13,33
2019-12-31,2019,4,France,Out,Request,11,3
2019-12-31,2019,4,France,Out,Request,12,1
2019-12-31,2019,4,France,In,Transfer,8.2,2
2019-12-31,2019,4,France,In,Transfer,9,13
2019-12-31,2019,4,France,In,Transfer,18.1,7
2019-12-31,2019,4,France,In,Transfer,8.1,6
2019-12-31,2019,4,France,In,Request,18.1,68
2019-12-31,2019,4,France,In,Request,10,22
2019-12-31,2019,4,France,In,Request,8.1,7
2019-12-31,2019,4,France,In,Request,11,10
2019-12-31,2019,4,France,In,Request,8.2,14
2019-12-31,2019,4,France,In,Request,17.2,11
2019-12-31,2019,4,France,In,Request,9,2
2019-12-31,2019,4,Germany,Out,Transfer,18.1,32
2019-12-31,2019,4,Germany,Out,Request,18.1,210
2019-12-31,2019,4,Germany,Out,Request,11,9
2019-12-31,2019,4,Germany,Out,Request,14,1
2019-12-31,2019,4,Germany,In,Transfer,18.1,4
2019-12-31,2019,4,Germany,In,Transfer,8.1,1
2019-12-31,2019,4,Germany,In,Request,18.1,28
2019-12-31,2019,4,Germany,In,Request,12,4
2019-12-31,2019,4,Germany,In,Request,10,1
2019-12-31,2019,4,Germany,In,Request,13,1
2019-12-31,2019,4,Germany,In,Request,11,1
2019-12-31,2019,4,Greece,In,Transfer,9,117
2019-12-31,2019,4,Greece,In,Transfer,8.1,27
2019-12-31,2019,4,Greece,In,Transfer,17.2,29
2019-12-31,2019,4,Greece,In,Transfer,8.2,17
2019-12-31,2019,4,Greece,In,Transfer,10,28
2019-12-31,2019,4,Greece,In,Request,8.1,40
2019-12-31,2019,4,Greece,In,Request,17.2,104
2019-12-31,2019,4,Greece,In,Request,8.2,24
2019-12-31,2019,4,Greece,In,Request,9,166
2019-12-31,2019,4,Greece,In,Request,10,36
2019-12-31,2019,4,Greece,In,Request,18.1,6
2019-12-31,2019,4,Greece,In,Request,12,1
2019-12-31,2019,4,Greece,In,Request,16,4
2019-12-31,2019,4,Hungary,Out,Request,18.1,1
2019-12-31,2019,4,Hungary,In,Transfer,18.1,1
2019-12-31,2019,4,Hungary,In,Request,18.1,1
2019-12-31,2019,4,Iceland,Out,Request,18.1,1
2019-12-31,2019,4,Iceland,In,Transfer,18.1,1
2019-12-31,2019,4,Ireland,Out,Transfer,18.1,2
2019-12-31,2019,4,Ireland,Out,Request,18.1,46
2019-12-31,2019,4,Ireland,In,Transfer,18.1,3
2019-12-31,2019,4,Ireland,In,Request,18.1,27
2019-12-31,2019,4,Ireland,In,Request,12,30
2019-12-31,2019,4,Ireland,In,Request,14,1
2019-12-31,2019,4,Italy,Out,Transfer,13,3
2019-12-31,2019,4,Italy,Out,Request,18.1,74
2019-12-31,2019,4,Italy,Out,Request,13,109
2019-12-31,2019,4,Italy,Out,Request,11,2
2019-12-31,2019,4,Italy,Out,Request,12,4
2019-12-31,2019,4,Italy,Out,Request,14,1
2019-12-31,2019,4,Italy,In,Transfer,18.1,5
2019-12-31,2019,4,Italy,In,Transfer,8.2,1
2019-12-31,2019,4,Italy,In,Request,12,1
2019-12-31,2019,4,Italy,In,Request,18.1,3
2019-12-31,2019,4,Italy,In,Request,8.2,3
2019-12-31,2019,4,Italy,In,Request,8.1,1
2019-12-31,2019,4,Latvia,Out,Request,18.1,1
2019-12-31,2019,4,Luxembourg,Out,Request,18.1,4
2019-12-31,2019,4,Malta,Out,Request,13,4
2019-12-31,2019,4,Malta,Out,Request,18.1,2
2019-12-31,2019,4,Netherlands,Out,Transfer,18.1,1
2019-12-31,2019,4,Netherlands,Out,Request,18.1,39
2019-12-31,2019,4,Netherlands,Out,Request,11,2
2019-12-31,2019,4,Netherlands,In,Transfer,12,2
2019-12-31,2019,4,Netherlands,In,Transfer,18.1,2
2019-12-31,2019,4,Netherlands,In,Request,18.1,14
2019-12-31,2019,4,Netherlands,In,Request,12,5
2019-12-31,2019,4,Norway,Out,Request,18.1,10
2019-12-31,2019,4,Norway,In,Transfer,18.1,1
2019-12-31,2019,4,Norway,In,Request,18.1,1
2019-12-31,2019,4,Poland,Out,Request,18.1,1
2019-12-31,2019,4,Poland,In,Transfer,8.1,1
2019-12-31,2019,4,Portugal,In,Request,18.1,2
2019-12-31,2019,4,Romania,Out,Request,12,1
2019-12-31,2019,4,Romania,Out,Request,18.1,14
2019-12-31,2019,4,Slovakia,Out,Request,18.1,2
2019-12-31,2019,4,Slovenia,Out,Transfer,18.1,1
2019-12-31,2019,4,Slovenia,Out,Request,18.1,18
2019-12-31,2019,4,Slovenia,Out,Request,11,8
2019-12-31,2019,4,Slovenia,In,Request,18.1,1
2019-12-31,2019,4,Spain,Out,Transfer,18.1,3
2019-12-31,2019,4,Spain,Out,Transfer,13,1
2019-12-31,2019,4,Spain,Out,Request,18.1,16
2019-12-31,2019,4,Spain,Out,Request,13,2
2019-12-31,2019,4,Spain,Out,Request,14,2
2019-12-31,2019,4,Sweden,Out,Transfer,18.1,2
2019-12-31,2019,4,Sweden,Out,Request,18.1,31
2019-12-31,2019,4,Sweden,In,Transfer,18.1,1
2019-12-31,2019,4,Sweden,In,Request,12,3
2019-12-31,2019,4,Sweden,In,Request,18.1,1
2019-12-31,2019,4,Sweden,In,Request,8.2,2
2019-12-31,2019,4,Switzerland,Out,Transfer,18.1,4
2019-12-31,2019,4,Switzerland,Out,Request,18.1,39
2019-12-31,2019,4,Switzerland,Out,Request,11,8
2019-12-31,2019,4,Switzerland,Out,Request,14,3
2019-12-31,2019,4,Switzerland,In,Transfer,8.2,1
2019-12-31,2019,4,Switzerland,In,Request,12,3
2019-12-31,2019,4,Switzerland,In,Request,18.1,2
2020-03-31,2020,1,Austria,In,Request,9,1
2020-03-31,2020,1,Austria,In,Request,8.1,2
2020-03-31,2020,1,Austria,In,Request,18.1,5
2020-03-31,2020,1,Austria,In,Transfer,9,1
2020-03-31,2020,1,Austria,Out,Request,18.1,53
2020-03-31,2020,1,Austria,Out,Transfer,18.1,3
2020-03-31,2020,1,Belgium,In,Request,11,3
2020-03-31,2020,1,Belgium,In,Request,9,1
2020-03-31,2020,1,Belgium,In,Request,18.1,10
2020-03-31,2020,1,Belgium,In,Transfer,18.1,3
