Date,Year,Quarter,NRM referral,Nationality,Region,Sex,Age Group,Referrals
2021-06-30,2021,2,No NRM referral raised,Syria,Middle East,Female,40 and over,3
2021-06-30,2021,2,No NRM referral raised,Syria,Middle East,Male,17 and under,52
2021-06-30,2021,2,No NRM referral raised,Syria,Middle East,Male,18 to 24,168
2021-06-30,2021,2,No NRM referral raised,Syria,Middle East,Male,25 to 39,129
2021-06-30,2021,2,No NRM referral raised,Syria,Middle East,Male,40 and over,28
2021-06-30,2021,2,No NRM referral raised,Tunisia,Africa North,Male,18 to 24,1
2021-06-30,2021,2,No NRM referral raised,Tunisia,Africa North,Male,40 and over,1
2021-06-30,2021,2,No NRM referral raised,Turkey,Europe Other,Male,18 to 24,1
2021-06-30,2021,2,No NRM referral raised,Turkey,Europe Other,Male,25 to 39,7
2021-06-30,2021,2,No NRM referral raised,Turkey,Europe Other,Male,40 and over,2
2021-06-30,2021,2,No NRM referral raised,Vietnam,Asia South East,Female,18 to 24,26
2021-06-30,2021,2,No NRM referral raised,Vietnam,Asia South East,Female,25 to 39,46
2021-06-30,2021,2,No NRM referral raised,Vietnam,Asia South East,Female,40 and over,5
2021-06-30,2021,2,No NRM referral raised,Vietnam,Asia South East,Male,17 and under,7
2021-06-30,2021,2,No NRM referral raised,Vietnam,Asia South East,Male,18 to 24,163
2021-06-30,2021,2,No NRM referral raised,Vietnam,Asia South East,Male,25 to 39,181
2021-06-30,2021,2,No NRM referral raised,Vietnam,Asia South East,Male,40 and over,23
2021-06-30,2021,2,No NRM referral raised,Yemen,Middle East,Male,17 and under,3
2021-06-30,2021,2,No NRM referral raised,Yemen,Middle East,Male,18 to 24,6
2021-06-30,2021,2,No NRM referral raised,Yemen,Middle East,Male,25 to 39,10
2021-06-30,2021,2,No NRM referral raised,Yemen,Middle East,Male,40 and over,1
2021-06-30,2021,2,NRM referral raised,Afghanistan,Asia Central,Male,17 and under,8
2021-06-30,2021,2,NRM referral raised,Afghanistan,Asia Central,Male,18 to 24,2
2021-06-30,2021,2,NRM referral raised,Afghanistan,Asia Central,Male,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Albania,Europe Other,Male,18 to 24,3
2021-06-30,2021,2,NRM referral raised,Albania,Europe Other,Male,25 to 39,8
2021-06-30,2021,2,NRM referral raised,Albania,Europe Other,Male,40 and over,1
2021-06-30,2021,2,NRM referral raised,Algeria,Africa North,Male,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Central African Republic,Africa Sub-Saharan,Male,17 and under,2
2021-06-30,2021,2,NRM referral raised,Central African Republic,Africa Sub-Saharan,Male,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Chad,Africa Sub-Saharan,Male,17 and under,3
2021-06-30,2021,2,NRM referral raised,Egypt,Africa North,Female,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Egypt,Africa North,Male,18 to 24,3
2021-06-30,2021,2,NRM referral raised,Egypt,Africa North,Male,25 to 39,6
2021-06-30,2021,2,NRM referral raised,Egypt,Africa North,Male,40 and over,2
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,17 and under,6
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,18 to 24,5
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,25 to 39,6
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Female,40 and over,1
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,17 and under,15
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,18 to 24,16
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,25 to 39,26
2021-06-30,2021,2,NRM referral raised,Eritrea,Africa Sub-Saharan,Male,40 and over,1
2021-06-30,2021,2,NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,25 to 39,3
2021-06-30,2021,2,NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,17 and under,1
2021-06-30,2021,2,NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,18 to 24,3
2021-06-30,2021,2,NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,25 to 39,7
2021-06-30,2021,2,NRM referral raised,"Gambia, The",Africa Sub-Saharan,Female,17 and under,1
2021-06-30,2021,2,NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,17 and under,1
2021-06-30,2021,2,NRM referral raised,Guinea,Africa Sub-Saharan,Male,17 and under,1
2021-06-30,2021,2,NRM referral raised,Iran,Middle East,Female,40 and over,2
2021-06-30,2021,2,NRM referral raised,Iran,Middle East,Male,17 and under,7
2021-06-30,2021,2,NRM referral raised,Iran,Middle East,Male,18 to 24,10
2021-06-30,2021,2,NRM referral raised,Iran,Middle East,Male,25 to 39,15
2021-06-30,2021,2,NRM referral raised,Iran,Middle East,Male,40 and over,1
2021-06-30,2021,2,NRM referral raised,Iraq,Middle East,Female,18 to 24,2
2021-06-30,2021,2,NRM referral raised,Iraq,Middle East,Female,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Iraq,Middle East,Male,17 and under,6
2021-06-30,2021,2,NRM referral raised,Iraq,Middle East,Male,18 to 24,4
2021-06-30,2021,2,NRM referral raised,Iraq,Middle East,Male,25 to 39,7
2021-06-30,2021,2,NRM referral raised,Iraq,Middle East,Male,40 and over,1
2021-06-30,2021,2,NRM referral raised,Ivory Coast,Africa Sub-Saharan,Male,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Kuwait,Middle East,Male,18 to 24,1
2021-06-30,2021,2,NRM referral raised,Libya,Africa North,Male,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Pakistan,Asia South,Male,25 to 39,8
2021-06-30,2021,2,NRM referral raised,Pakistan,Asia South,Male,40 and over,1
2021-06-30,2021,2,NRM referral raised,Refugee,Other,Male,17 and under,1
2021-06-30,2021,2,NRM referral raised,Refugee,Other,Male,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Somalia,Africa Sub-Saharan,Male,18 to 24,1
2021-06-30,2021,2,NRM referral raised,Somalia,Africa Sub-Saharan,Male,25 to 39,3
2021-06-30,2021,2,NRM referral raised,South Sudan,Africa Sub-Saharan,Male,17 and under,2
2021-06-30,2021,2,NRM referral raised,South Sudan,Africa Sub-Saharan,Male,18 to 24,1
2021-06-30,2021,2,NRM referral raised,South Sudan,Africa Sub-Saharan,Male,25 to 39,1
2021-06-30,2021,2,NRM referral raised,Sri Lanka,Asia South,Male,25 to 39,2
2021-06-30,2021,2,NRM referral raised,Stateless,Other,Male,17 and under,1
2021-06-30,2021,2,NRM referral raised,Sudan,Africa North,Female,18 to 24,1
2021-06-30,2021,2,NRM referral raised,Sudan,Africa North,Male,17 and under,32
2021-06-30,2021,2,NRM referral raised,Sudan,Africa North,Male,18 to 24,30
2021-06-30,2021,2,NRM referral raised,Sudan,Africa North,Male,25 to 39,38
2021-06-30,2021,2,NRM referral raised,Syria,Middle East,Male,17 and under,4
2021-06-30,2021,2,NRM referral raised,Syria,Middle East,Male,18 to 24,8
2021-06-30,2021,2,NRM referral raised,Syria,Middle East,Male,25 to 39,9
2021-06-30,2021,2,NRM referral raised,Syria,Middle East,Male,40 and over,2
2021-06-30,2021,2,NRM referral raised,Vietnam,Asia South East,Female,17 and under,3
2021-06-30,2021,2,NRM referral raised,Vietnam,Asia South East,Female,18 to 24,10
2021-06-30,2021,2,NRM referral raised,Vietnam,Asia South East,Female,25 to 39,15
2021-06-30,2021,2,NRM referral raised,Vietnam,Asia South East,Male,17 and under,38
2021-06-30,2021,2,NRM referral raised,Vietnam,Asia South East,Male,18 to 24,86
2021-06-30,2021,2,NRM referral raised,Vietnam,Asia South East,Male,25 to 39,127
2021-06-30,2021,2,NRM referral raised,Vietnam,Asia South East,Male,40 and over,18
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Female,17 and under,19
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Female,18 to 24,5
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Female,25 to 39,11
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Female,40 and over,2
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Male,17 and under,149
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Male,18 to 24,140
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Male,25 to 39,225
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Male,40 and over,24
2021-09-30,2021,3,No NRM referral raised,Afghanistan,Asia Central,Unknown,17 and under,1
2021-09-30,2021,3,No NRM referral raised,Albania,Europe Other,Female,17 and under,2
2021-09-30,2021,3,No NRM referral raised,Albania,Europe Other,Female,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Albania,Europe Other,Male,17 and under,6
2021-09-30,2021,3,No NRM referral raised,Albania,Europe Other,Male,18 to 24,81
2021-09-30,2021,3,No NRM referral raised,Albania,Europe Other,Male,25 to 39,101
2021-09-30,2021,3,No NRM referral raised,Albania,Europe Other,Male,40 and over,10
2021-09-30,2021,3,No NRM referral raised,Algeria,Africa North,Female,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Algeria,Africa North,Male,17 and under,1
2021-09-30,2021,3,No NRM referral raised,Algeria,Africa North,Male,18 to 24,18
2021-09-30,2021,3,No NRM referral raised,Algeria,Africa North,Male,25 to 39,22
2021-09-30,2021,3,No NRM referral raised,Algeria,Africa North,Male,40 and over,1
2021-09-30,2021,3,No NRM referral raised,Bangladesh,Asia South,Male,18 to 24,1
2021-09-30,2021,3,No NRM referral raised,Bangladesh,Asia South,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Brazil,America Central and South,Male,25 to 39,2
2021-09-30,2021,3,No NRM referral raised,Burkina Faso,Africa Sub-Saharan,Male,18 to 24,1
2021-09-30,2021,3,No NRM referral raised,Cameroon,Africa Sub-Saharan,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Chad,Africa Sub-Saharan,Male,17 and under,3
2021-09-30,2021,3,No NRM referral raised,Chad,Africa Sub-Saharan,Male,18 to 24,5
2021-09-30,2021,3,No NRM referral raised,Chad,Africa Sub-Saharan,Male,25 to 39,4
2021-09-30,2021,3,No NRM referral raised,Djibouti,Africa Sub-Saharan,Female,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Djibouti,Africa Sub-Saharan,Male,17 and under,1
2021-09-30,2021,3,No NRM referral raised,Dominica,America Central and South,Male,18 to 24,1
2021-09-30,2021,3,No NRM referral raised,Egypt,Africa North,Male,17 and under,6
2021-09-30,2021,3,No NRM referral raised,Egypt,Africa North,Male,18 to 24,39
2021-09-30,2021,3,No NRM referral raised,Egypt,Africa North,Male,25 to 39,56
2021-09-30,2021,3,No NRM referral raised,Egypt,Africa North,Male,40 and over,9
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,17 and under,92
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,18 to 24,98
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,25 to 39,167
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Female,40 and over,14
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,17 and under,142
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,18 to 24,344
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,25 to 39,746
2021-09-30,2021,3,No NRM referral raised,Eritrea,Africa Sub-Saharan,Male,40 and over,51
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,17 and under,33
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,18 to 24,13
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Female,25 to 39,32
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,17 and under,32
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,18 to 24,63
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,25 to 39,122
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Male,40 and over,4
2021-09-30,2021,3,No NRM referral raised,Ethiopia,Africa Sub-Saharan,Unknown,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,18 to 24,2
2021-09-30,2021,3,No NRM referral raised,"Gambia, The",Africa Sub-Saharan,Male,25 to 39,3
2021-09-30,2021,3,No NRM referral raised,Ghana,Africa Sub-Saharan,Male,18 to 24,2
2021-09-30,2021,3,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,17 and under,1
2021-09-30,2021,3,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,18 to 24,3
2021-09-30,2021,3,No NRM referral raised,Guinea,Africa Sub-Saharan,Male,25 to 39,4
2021-09-30,2021,3,No NRM referral raised,Guinea-Bissau,Africa Sub-Saharan,Male,18 to 24,1
2021-09-30,2021,3,No NRM referral raised,India,Asia South,Female,25 to 39,2
2021-09-30,2021,3,No NRM referral raised,India,Asia South,Male,17 and under,1
2021-09-30,2021,3,No NRM referral raised,India,Asia South,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,India,Asia South,Male,40 and over,8
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Female,17 and under,48
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Female,18 to 24,22
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Female,25 to 39,107
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Female,40 and over,33
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Male,17 and under,501
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Male,18 to 24,1026
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Male,25 to 39,1107
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Male,40 and over,153
2021-09-30,2021,3,No NRM referral raised,Iran,Middle East,Unknown,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Female,17 and under,127
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Female,18 to 24,37
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Female,25 to 39,123
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Female,40 and over,39
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Male,17 and under,246
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Male,18 to 24,537
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Male,25 to 39,603
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Male,40 and over,72
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Unknown,17 and under,3
2021-09-30,2021,3,No NRM referral raised,Iraq,Middle East,Unknown,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Ivory Coast,Africa Sub-Saharan,Male,17 and under,1
2021-09-30,2021,3,No NRM referral raised,Ivory Coast,Africa Sub-Saharan,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Jordan,Middle East,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Female,17 and under,44
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Female,18 to 24,3
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Female,25 to 39,17
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Female,40 and over,13
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Male,17 and under,53
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Male,18 to 24,27
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Male,25 to 39,95
2021-09-30,2021,3,No NRM referral raised,Kuwait,Middle East,Male,40 and over,46
2021-09-30,2021,3,No NRM referral raised,Lebanon,Middle East,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Libya,Africa North,Female,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Libya,Africa North,Female,40 and over,1
2021-09-30,2021,3,No NRM referral raised,Libya,Africa North,Male,17 and under,3
2021-09-30,2021,3,No NRM referral raised,Libya,Africa North,Male,18 to 24,16
2021-09-30,2021,3,No NRM referral raised,Libya,Africa North,Male,25 to 39,56
2021-09-30,2021,3,No NRM referral raised,Libya,Africa North,Male,40 and over,3
2021-09-30,2021,3,No NRM referral raised,Mali,Africa Sub-Saharan,Male,18 to 24,3
2021-09-30,2021,3,No NRM referral raised,Mali,Africa Sub-Saharan,Male,25 to 39,3
2021-09-30,2021,3,No NRM referral raised,Mauritania,Africa North,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Mauritania,Africa North,Male,40 and over,1
2021-09-30,2021,3,No NRM referral raised,Morocco,Africa North,Male,17 and under,1
2021-09-30,2021,3,No NRM referral raised,Morocco,Africa North,Male,18 to 24,4
2021-09-30,2021,3,No NRM referral raised,Morocco,Africa North,Male,25 to 39,4
2021-09-30,2021,3,No NRM referral raised,Morocco,Africa North,Male,40 and over,1
2021-09-30,2021,3,No NRM referral raised,Niger,Africa Sub-Saharan,Male,18 to 24,1
2021-09-30,2021,3,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,18 to 24,2
2021-09-30,2021,3,No NRM referral raised,Nigeria,Africa Sub-Saharan,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Occupied Palestinian Territories,Middle East,Female,17 and under,1
2021-09-30,2021,3,No NRM referral raised,Occupied Palestinian Territories,Middle East,Female,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,17 and under,3
2021-09-30,2021,3,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,18 to 24,13
2021-09-30,2021,3,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,25 to 39,34
2021-09-30,2021,3,No NRM referral raised,Occupied Palestinian Territories,Middle East,Male,40 and over,3
2021-09-30,2021,3,No NRM referral raised,Other and unknown,Other,Male,18 to 24,4
2021-09-30,2021,3,No NRM referral raised,Other and unknown,Other,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Pakistan,Asia South,Male,18 to 24,18
2021-09-30,2021,3,No NRM referral raised,Pakistan,Asia South,Male,25 to 39,45
2021-09-30,2021,3,No NRM referral raised,Pakistan,Asia South,Male,40 and over,10
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Female,17 and under,19
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Female,18 to 24,3
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Female,25 to 39,2
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Female,40 and over,7
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Male,17 and under,25
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Male,18 to 24,9
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Male,25 to 39,22
2021-09-30,2021,3,No NRM referral raised,Refugee,Other,Male,40 and over,14
2021-09-30,2021,3,No NRM referral raised,Saudi Arabia,Middle East,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Senegal,Africa Sub-Saharan,Male,18 to 24,1
2021-09-30,2021,3,No NRM referral raised,Senegal,Africa Sub-Saharan,Male,25 to 39,1
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Female,17 and under,3
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Female,18 to 24,6
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Female,25 to 39,6
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Female,40 and over,1
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Male,17 and under,12
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Male,18 to 24,52
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Male,25 to 39,49
2021-09-30,2021,3,No NRM referral raised,Somalia,Africa Sub-Saharan,Male,40 and over,3
2021-09-30,2021,3,No NRM referral raised,South Africa,Africa Sub-Saharan,Female,40 and over,1
2021-09-30,2021,3,No NRM referral raised,South Sudan,Africa Sub-Saharan,Male,17 and under,2
2021-09-30,2021,3,No NRM referral raised,South Sudan,Africa Sub-Saharan,Male,18 to 24,10
2021-09-30,2021,3,No NRM referral raised,South Sudan,Africa Sub-Saharan,Male,25 to 39,7
2021-09-30,2021,3,No NRM referral raised,Sri Lanka,Asia South,Male,18 to 24,7
2021-09-30,2021,3,No NRM referral raised,Sri Lanka,Asia South,Male,25 to 39,24
