Date,Year,Quarter,Nationality,Region,Sex,Age Group,NRM Case Outcome,NRM Case Outcome Group,Referrals
2021-04-01,2021,2,Iran,Middle East,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-04-01,2021,2,Iran,Middle East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,7
2021-04-01,2021,2,Iran,Middle East,Male,30 to 49,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Iran,Middle East,Male,30 to 49,Positive,Reasonable grounds decision,7
2021-04-01,2021,2,Iran,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-04-01,2021,2,Iran,Middle East,Male,17 and under,Negative,Reasonable grounds decision,4
2021-04-01,2021,2,Iran,Middle East,Male,17 and under,Positive,Reasonable grounds decision,2
2021-04-01,2021,2,Iraq,Middle East,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Iraq,Middle East,Female,18 to 29,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Iraq,Middle East,Female,18 to 29,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Iraq,Middle East,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Iraq,Middle East,Female,30 to 49,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Iraq,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,9
2021-04-01,2021,2,Iraq,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Iraq,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,9
2021-04-01,2021,2,Iraq,Middle East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Iraq,Middle East,Male,30 to 49,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Iraq,Middle East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,4
2021-04-01,2021,2,Iraq,Middle East,Male,17 and under,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Iraq,Middle East,Male,17 and under,Positive,Reasonable grounds decision,4
2021-04-01,2021,2,Ivory Coast,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Kuwait,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Kuwait,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Libya,Africa North,Male,18 to 29,Positive,Conclusive grounds decision,1
2021-04-01,2021,2,Libya,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Pakistan,Asia South,Male,18 to 29,Negative,Reasonable grounds decision,2
2021-04-01,2021,2,Pakistan,Asia South,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,5
2021-04-01,2021,2,Pakistan,Asia South,Male,30 to 49,Negative,Reasonable grounds decision,2
2021-04-01,2021,2,Pakistan,Asia South,Male,30 to 49,Positive,Reasonable grounds decision,5
2021-04-01,2021,2,Refugee,Other,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Refugee,Other,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Refugee,Other,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Refugee,Other,Male,17 and under,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Somalia,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-04-01,2021,2,Somalia,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,2
2021-04-01,2021,2,Sri Lanka,Asia South,Male,18 to 29,Negative,Reasonable grounds decision,2
2021-04-01,2021,2,Stateless,Other,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Stateless,Other,Male,17 and under,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Sudan,Africa North,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Sudan,Africa North,Female,18 to 29,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Sudan,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,45
2021-04-01,2021,2,Sudan,Africa North,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2021-04-01,2021,2,Sudan,Africa North,Male,18 to 29,Negative,Reasonable grounds decision,7
2021-04-01,2021,2,Sudan,Africa North,Male,18 to 29,Positive,Conclusive grounds decision,1
2021-04-01,2021,2,Sudan,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,46
2021-04-01,2021,2,Sudan,Africa North,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-04-01,2021,2,Sudan,Africa North,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,9
2021-04-01,2021,2,Sudan,Africa North,Male,30 to 49,Positive,Conclusive grounds decision,1
2021-04-01,2021,2,Sudan,Africa North,Male,30 to 49,Positive,Reasonable grounds decision,10
2021-04-01,2021,2,Sudan,Africa North,Male,30 to 49,Withdrawn/Closed,Withdrawn/Closed,1
2021-04-01,2021,2,Sudan,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,18
2021-04-01,2021,2,Sudan,Africa North,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Sudan,Africa North,Male,17 and under,Negative,Reasonable grounds decision,5
2021-04-01,2021,2,Sudan,Africa North,Male,17 and under,Positive,Conclusive grounds decision,2
2021-04-01,2021,2,Sudan,Africa North,Male,17 and under,Positive,Reasonable grounds decision,20
2021-04-01,2021,2,Sudan,Africa North,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,2
2021-04-01,2021,2,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-04-01,2021,2,Sudan (South),Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-04-01,2021,2,Sudan (South),Africa Sub-Saharan,Male,30 to 49,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Sudan (South),Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-04-01,2021,2,Sudan (South),Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,2
2021-04-01,2021,2,Syria,Middle East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,5
2021-04-01,2021,2,Syria,Middle East,Male,18 to 29,Negative,Reasonable grounds decision,6
2021-04-01,2021,2,Syria,Middle East,Male,18 to 29,Positive,Conclusive grounds decision,1
2021-04-01,2021,2,Syria,Middle East,Male,18 to 29,Positive,Reasonable grounds decision,6
2021-04-01,2021,2,Syria,Middle East,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-04-01,2021,2,Syria,Middle East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-04-01,2021,2,Syria,Middle East,Male,30 to 49,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Syria,Middle East,Male,30 to 49,Positive,Reasonable grounds decision,2
2021-04-01,2021,2,Syria,Middle East,Male,30 to 49,Withdrawn/Closed,Withdrawn/Closed,2
2021-04-01,2021,2,Syria,Middle East,Male,17 and under,Negative,Reasonable grounds decision,3
2021-04-01,2021,2,Syria,Middle East,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2021-04-01,2021,2,Vietnam,Asia South East,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,11
2021-04-01,2021,2,Vietnam,Asia South East,Female,18 to 29,Negative,Reasonable grounds decision,5
2021-04-01,2021,2,Vietnam,Asia South East,Female,18 to 29,Positive,Conclusive grounds decision,1
2021-04-01,2021,2,Vietnam,Asia South East,Female,18 to 29,Positive,Reasonable grounds decision,12
2021-04-01,2021,2,Vietnam,Asia South East,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,6
2021-04-01,2021,2,Vietnam,Asia South East,Female,30 to 49,Negative,Reasonable grounds decision,1
2021-04-01,2021,2,Vietnam,Asia South East,Female,30 to 49,Positive,Conclusive grounds decision,1
2021-04-01,2021,2,Vietnam,Asia South East,Female,30 to 49,Positive,Reasonable grounds decision,7
2021-04-01,2021,2,Vietnam,Asia South East,Female,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,3
2021-04-01,2021,2,Vietnam,Asia South East,Female,17 and under,Positive,Reasonable grounds decision,3
2021-04-01,2021,2,Vietnam,Asia South East,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,110
2021-04-01,2021,2,Vietnam,Asia South East,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2021-04-01,2021,2,Vietnam,Asia South East,Male,18 to 29,Negative,Conclusive grounds decision,2
2021-04-01,2021,2,Vietnam,Asia South East,Male,18 to 29,Negative,Reasonable grounds decision,11
2021-04-01,2021,2,Vietnam,Asia South East,Male,18 to 29,Positive,Conclusive grounds decision,18
2021-04-01,2021,2,Vietnam,Asia South East,Male,18 to 29,Positive,Reasonable grounds decision,130
2021-04-01,2021,2,Vietnam,Asia South East,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,9
2021-04-01,2021,2,Vietnam,Asia South East,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,59
2021-04-01,2021,2,Vietnam,Asia South East,Male,30 to 49,Negative,Conclusive grounds decision,1
2021-04-01,2021,2,Vietnam,Asia South East,Male,30 to 49,Negative,Reasonable grounds decision,5
2021-04-01,2021,2,Vietnam,Asia South East,Male,30 to 49,Positive,Conclusive grounds decision,5
2021-04-01,2021,2,Vietnam,Asia South East,Male,30 to 49,Positive,Reasonable grounds decision,65
2021-04-01,2021,2,Vietnam,Asia South East,Male,30 to 49,Withdrawn/Closed,Withdrawn/Closed,3
2021-04-01,2021,2,Vietnam,Asia South East,Male,50 to 69,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-04-01,2021,2,Vietnam,Asia South East,Male,50 to 69,Positive,Reasonable grounds decision,2
2021-04-01,2021,2,Vietnam,Asia South East,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,25
2021-04-01,2021,2,Vietnam,Asia South East,Male,17 and under,Negative,Reasonable grounds decision,7
2021-04-01,2021,2,Vietnam,Asia South East,Male,17 and under,Positive,Conclusive grounds decision,4
2021-04-01,2021,2,Vietnam,Asia South East,Male,17 and under,Positive,Reasonable grounds decision,29
2021-04-01,2021,2,Vietnam,Asia South East,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,2
2021-07-01,2021,3,Afghanistan,Asia Central,Female,18 to 29,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Afghanistan,Asia Central,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,4
2021-07-01,2021,3,Afghanistan,Asia Central,Male,18 to 29,Negative,Reasonable grounds decision,3
2021-07-01,2021,3,Afghanistan,Asia Central,Male,18 to 29,Positive,Reasonable grounds decision,4
2021-07-01,2021,3,Afghanistan,Asia Central,Male,30 to 49,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Afghanistan,Asia Central,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,10
2021-07-01,2021,3,Afghanistan,Asia Central,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Afghanistan,Asia Central,Male,17 and under,Negative,Reasonable grounds decision,8
2021-07-01,2021,3,Afghanistan,Asia Central,Male,17 and under,Positive,Conclusive grounds decision,1
2021-07-01,2021,3,Afghanistan,Asia Central,Male,17 and under,Positive,Reasonable grounds decision,11
2021-07-01,2021,3,Albania,Europe Other,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Albania,Europe Other,Female,18 to 29,Positive,Reasonable grounds decision,1
2021-07-01,2021,3,Albania,Europe Other,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,14
2021-07-01,2021,3,Albania,Europe Other,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,2
2021-07-01,2021,3,Albania,Europe Other,Male,18 to 29,Negative,Conclusive grounds decision,2
2021-07-01,2021,3,Albania,Europe Other,Male,18 to 29,Negative,Reasonable grounds decision,4
2021-07-01,2021,3,Albania,Europe Other,Male,18 to 29,Positive,Conclusive grounds decision,2
2021-07-01,2021,3,Albania,Europe Other,Male,18 to 29,Positive,Reasonable grounds decision,18
2021-07-01,2021,3,Albania,Europe Other,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-07-01,2021,3,Albania,Europe Other,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,5
2021-07-01,2021,3,Albania,Europe Other,Male,30 to 49,Negative,Reasonable grounds decision,2
2021-07-01,2021,3,Albania,Europe Other,Male,30 to 49,Positive,Conclusive grounds decision,2
2021-07-01,2021,3,Albania,Europe Other,Male,30 to 49,Positive,Reasonable grounds decision,7
2021-07-01,2021,3,Albania,Europe Other,Male,30 to 49,Withdrawn/Closed,Withdrawn/Closed,1
2021-07-01,2021,3,Albania,Europe Other,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Albania,Europe Other,Male,17 and under,Positive,Conclusive grounds decision,1
2021-07-01,2021,3,Albania,Europe Other,Male,17 and under,Positive,Reasonable grounds decision,2
2021-07-01,2021,3,Algeria,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Algeria,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,1
2021-07-01,2021,3,Chad,Africa Sub-Saharan,Male,17 and under,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Chad,Africa Sub-Saharan,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,1
2021-07-01,2021,3,Egypt,Africa North,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,6
2021-07-01,2021,3,Egypt,Africa North,Male,18 to 29,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Egypt,Africa North,Male,18 to 29,Positive,Reasonable grounds decision,6
2021-07-01,2021,3,Egypt,Africa North,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-07-01,2021,3,Egypt,Africa North,Male,30 to 49,Positive,Reasonable grounds decision,2
2021-07-01,2021,3,Egypt,Africa North,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,3
2021-07-01,2021,3,Egypt,Africa North,Male,17 and under,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Egypt,Africa North,Male,17 and under,Positive,Reasonable grounds decision,3
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,25
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,18 to 29,Negative,Reasonable grounds decision,6
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,18 to 29,Positive,Reasonable grounds decision,25
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,6
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,30 to 49,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,30 to 49,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,30 to 49,Positive,Conclusive grounds decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,30 to 49,Positive,Reasonable grounds decision,7
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,30 to 49,Withdrawn/Closed,Withdrawn/Closed,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,4
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,17 and under,Negative,Conclusive grounds decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Female,17 and under,Positive,Reasonable grounds decision,5
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,93
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,18 to 29,Awaiting a reasonable grounds decision,Awaiting a decision,7
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,21
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,18 to 29,Positive,Conclusive grounds decision,2
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,95
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,8
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,25
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,30 to 49,Negative,Reasonable grounds decision,5
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,30 to 49,Positive,Conclusive grounds decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,30 to 49,Positive,Reasonable grounds decision,26
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,30 to 49,Withdrawn/Closed,Withdrawn/Closed,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,10
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,17 and under,Awaiting a reasonable grounds decision,Awaiting a decision,1
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,17 and under,Negative,Reasonable grounds decision,9
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,17 and under,Positive,Conclusive grounds decision,2
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,12
2021-07-01,2021,3,Eritrea,Africa Sub-Saharan,Male,17 and under,Withdrawn/Closed,Withdrawn/Closed,3
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Female,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,11
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Female,18 to 29,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Female,18 to 29,Positive,Reasonable grounds decision,11
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Female,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,3
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Female,17 and under,Positive,Reasonable grounds decision,3
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Awaiting a conclusive grounds decision,Awaiting a decision,21
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Positive,Reasonable grounds decision,21
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,18 to 29,Withdrawn/Closed,Withdrawn/Closed,1
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,30 to 49,Awaiting a conclusive grounds decision,Awaiting a decision,5
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,30 to 49,Positive,Reasonable grounds decision,5
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,2
2021-07-01,2021,3,Ethiopia,Africa Sub-Saharan,Male,17 and under,Positive,Reasonable grounds decision,2
2021-07-01,2021,3,Guinea,Africa Sub-Saharan,Male,18 to 29,Negative,Reasonable grounds decision,1
2021-07-01,2021,3,Guinea,Africa Sub-Saharan,Male,17 and under,Awaiting a conclusive grounds decision,Awaiting a decision,1
