Year of application,Geographical region,Nationality,Applications,Initial decisions,Granted asylum,Granted HP/DL,Other grants,Refused,Applications withdrawn,Initial decisions not yet known,Appeals lodged,Allowed appeals,Dismissed appeals,Withdrawn appeals,Appeal outcome not yet known,Enforced returns,Voluntary returns,Assisted returns (Subset of Voluntary returns),Controlled returns (Subset of Voluntary returns),Other verified returns (Subset of Voluntary returns),Final outcome: Grants of asylum,Final outcomes: Grants of HP/DL and other,Final outcomes: Refused asylum or HP or DL or other leave,Final outcome: Withdrawn application,Final outcome: Cases with final outcome not yet known
2019,Oceania,Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Europe Other,Vatican City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,America Central and South,Venezuela,30,19,7,2,1,9,2,9,6,4,1,0,1,0,0,0,0,0,11,3,4,2,10
2019,Asia South East,Vietnam,1559,738,511,4,9,214,136,685,122,43,40,9,30,11,7,1,4,2,552,11,145,136,715
2019,Other,Virgin Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,America North,Virgin Islands (US),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Oceania,Wallis and Futuna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Africa North,Western Sahara,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2019,Middle East,Yemen,286,257,79,161,0,17,7,22,28,12,7,8,1,2,2,0,2,0,87,156,13,7,23
2019,Africa Sub-Saharan,Zambia,15,5,2,0,2,1,1,9,1,0,1,0,0,0,0,0,0,0,2,2,1,1,9
2019,Africa Sub-Saharan,Zimbabwe,221,101,23,1,5,72,15,105,49,16,29,3,1,0,4,2,2,0,35,10,55,15,106
2020,Asia Central,Afghanistan,1346,685,486,11,7,181,116,545,55,4,2,48,1,7,3,2,0,1,489,19,176,116,546
2020,Europe Other,Albania,2878,172,36,2,1,133,364,2342,9,0,6,0,3,37,14,3,7,4,36,3,130,364,2345
2020,Africa North,Algeria,128,39,7,0,0,32,15,74,11,0,7,1,3,2,0,0,0,0,7,0,29,15,77
2020,Oceania,American Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Andorra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Angola,34,7,0,0,1,6,2,25,5,1,2,0,2,0,1,1,0,0,0,2,3,2,27
2020,Other,Anguilla (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Antigua and Barbuda,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2020,America Central and South,Argentina,8,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6
2020,Europe Other,Armenia,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2020,America Central and South,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Australia,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,EU 14,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Azerbaijan,10,2,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8
2020,America Central and South,"Bahamas, The",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Middle East,Bahrain,2,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2020,Asia South,Bangladesh,772,154,32,0,3,119,33,585,63,9,25,7,22,0,2,0,1,1,41,3,88,33,607
2020,America Central and South,Barbados,7,3,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2
2020,Europe Other,Belarus,17,0,0,0,0,0,3,14,0,0,0,0,0,0,2,0,2,0,0,0,0,3,14
2020,EU 14,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Belize,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,Africa Sub-Saharan,Benin,12,1,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
2020,Other,Bermuda (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Asia South,Bhutan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Bolivia,6,3,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3
2020,America Central and South,"Bonaire, Sint Eustatius and Saba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Bosnia and Herzegovina,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,Africa Sub-Saharan,Botswana,28,4,1,0,1,2,2,22,1,0,0,0,1,0,0,0,0,0,1,1,1,2,23
2020,America Central and South,Brazil,146,41,0,0,2,39,55,50,7,3,4,0,0,3,16,14,2,0,3,2,36,55,50
2020,Other,British overseas citizens,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
2020,Asia South East,Brunei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 2,Bulgaria,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,Africa Sub-Saharan,Burkina,4,1,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4
2020,Asia South East,Burma,16,9,6,0,0,3,2,5,1,0,0,0,1,0,0,0,0,0,6,0,2,2,6
2020,Africa Sub-Saharan,Burundi,7,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
2020,Asia South East,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Cameroon,130,65,35,1,0,29,5,60,12,3,2,1,6,0,2,0,2,0,37,2,20,5,66
2020,America North,Canada,4,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
2020,Africa Sub-Saharan,Cape Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Other,Cayman Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Central African Republic,4,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2020,Africa Sub-Saharan,Chad,138,72,29,4,0,39,2,64,3,2,1,0,0,1,0,0,0,0,31,4,37,2,64
2020,America Central and South,Chile,6,3,0,0,0,3,2,1,2,0,2,0,0,0,1,0,1,0,0,0,3,2,1
2020,Asia East,China,719,79,12,0,0,67,65,575,19,1,12,2,4,1,6,1,0,5,12,1,62,65,579
2020,Oceania,Christmas Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Cocos (Keeling) Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Colombia,11,3,0,0,0,3,1,7,1,0,0,1,0,0,1,0,1,0,0,0,3,1,7
2020,Africa Sub-Saharan,Comoros,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,Africa Sub-Saharan,Congo,17,7,2,0,1,4,0,10,4,0,2,2,0,0,0,0,0,0,2,1,4,0,10
2020,Africa Sub-Saharan,Congo (Democratic Republic),47,9,5,0,0,4,6,32,2,1,1,0,0,0,1,1,0,0,6,0,3,6,32
2020,Oceania,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU Other,Croatia,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,America Central and South,Cuba,8,2,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6
2020,America Central and South,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU Other,Cyprus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Cyprus (Northern part of),1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,EU 8,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 14,Denmark,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,Africa Sub-Saharan,Djibouti,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020,America Central and South,Dominica,7,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6
2020,America Central and South,Dominican Republic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,Asia South East,East Timor,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,America Central and South,Ecuador,5,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2020,Africa North,Egypt,259,89,35,0,0,54,21,149,22,2,7,2,11,0,2,0,2,0,37,0,41,21,160
2020,America Central and South,El Salvador,522,186,32,59,0,95,27,309,47,14,9,7,17,0,10,5,5,0,38,60,71,27,326
2020,Africa Sub-Saharan,Equatorial Guinea,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2020,Africa Sub-Saharan,Eritrea,2507,1646,1387,5,1,253,10,851,14,7,2,1,4,11,1,0,1,0,1394,5,243,10,855
2020,EU 8,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Ethiopia,321,148,52,3,1,92,4,169,18,5,2,3,8,1,2,1,1,0,57,4,79,4,177
2020,Other,Falkland Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Fiji,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,EU 14,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Former Yugoslavia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 14,France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,French Guiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,French Polynesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Gabon,4,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2020,Africa Sub-Saharan,"Gambia, The",101,22,7,0,0,15,6,73,2,1,1,0,0,0,0,0,0,0,8,0,14,6,73
2020,Europe Other,Georgia,164,24,2,0,0,22,36,104,8,2,3,0,3,0,5,1,1,3,3,1,17,36,107
2020,EU 14,Germany,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2020,Africa Sub-Saharan,Ghana,123,44,10,1,0,33,18,61,11,3,3,4,1,0,1,0,1,0,13,1,29,18,62
2020,Other,Gibraltar (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 14,Greece,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,Europe Other,Greenland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Grenada,17,6,1,0,0,5,1,10,3,0,1,0,2,0,0,0,0,0,1,0,3,1,12
2020,America Central and South,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Guatemala,7,2,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
2020,Africa Sub-Saharan,Guinea,53,10,0,0,0,10,2,41,2,1,1,0,0,1,0,0,0,0,1,0,9,2,41
2020,Africa Sub-Saharan,Guinea-Bissau,6,1,0,0,0,1,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6
2020,America Central and South,Guyana,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2020,America Central and South,Haiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Heard Island and McDonald Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Honduras,140,29,4,13,0,12,16,95,8,1,5,0,2,2,2,1,1,0,5,13,9,16,97
2020,Asia East,Hong Kong,64,29,10,2,0,17,23,12,5,2,0,2,1,1,7,1,6,0,12,2,14,23,13
2020,EU 8,Hungary,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2020,Europe Other,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Asia South,India,864,213,5,0,1,207,282,369,25,2,11,4,8,4,17,9,6,2,7,1,197,282,377
2020,Asia South East,Indonesia,35,8,4,0,0,4,1,26,0,0,0,0,0,0,2,2,0,0,4,0,4,1,26
2020,Middle East,Iran,3844,2261,1448,3,3,807,68,1515,105,52,23,14,16,25,13,6,7,0,1495,10,741,68,1530
2020,Middle East,Iraq,2287,919,176,39,10,694,53,1315,140,46,47,7,40,29,10,9,1,0,214,53,612,53,1355
2020,EU 14,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Middle East,Israel,8,1,0,0,0,1,1,6,0,0,0,0,0,0,1,1,0,0,0,0,1,1,6
2020,EU 14,Italy,4,4,0,0,0,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1
2020,Africa Sub-Saharan,Ivory Coast,40,12,5,0,0,7,3,25,0,0,0,0,0,0,1,0,1,0,5,0,7,3,25
2020,America Central and South,Jamaica,74,24,2,0,1,21,4,46,6,0,3,0,3,0,1,0,1,0,2,1,18,4,49
2020,Asia East,Japan,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,Middle East,Jordan,39,12,5,1,0,6,2,25,7,1,2,2,2,0,2,2,0,0,6,1,3,2,27
2020,Asia Central,Kazakhstan,7,0,0,0,0,0,3,4,0,0,0,0,0,0,2,2,0,0,0,0,0,3,4
2020,Africa Sub-Saharan,Kenya,145,43,26,0,0,17,4,98,11,5,3,0,3,0,1,1,0,0,29,2,9,4,101
2020,Oceania,Kiribati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Asia East,Korea (North),4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020,Asia East,Korea (South),2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
2020,Europe Other,Kosovo,15,8,1,0,1,6,1,6,0,0,0,0,0,0,0,0,0,0,1,1,6,1,6
2020,Middle East,Kuwait,159,69,34,1,0,34,13,77,2,0,0,1,1,1,1,0,1,0,34,1,33,13,78
2020,Asia Central,Kyrgyzstan,9,3,3,0,0,0,2,4,0,0,0,0,0,0,2,2,0,0,3,0,0,2,4
2020,Asia South East,Laos,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,EU 8,Latvia,3,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
2020,Middle East,Lebanon,58,28,13,1,0,14,4,26,8,1,4,0,3,0,3,0,3,0,14,1,10,4,29
2020,Africa Sub-Saharan,Lesotho,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Liberia,10,6,0,0,0,6,0,4,2,1,0,0,1,0,1,1,0,0,0,1,4,0,5
2020,Africa North,Libya,274,159,25,120,0,14,21,94,1,0,1,0,0,0,2,0,2,0,25,120,14,21,94
2020,Europe Other,Liechtenstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 8,Lithuania,3,2,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
2020,EU 14,Luxembourg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Asia East,Macau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Macedonia,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020,Africa Sub-Saharan,Madagascar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Malawi,21,4,0,0,1,3,2,15,2,1,1,0,0,0,0,0,0,0,1,1,2,2,15
2020,Asia South East,Malaysia,102,17,7,0,0,10,9,76,6,2,2,0,2,0,2,1,1,0,8,1,6,9,78
2020,Asia South,Maldives,4,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0
2020,Africa Sub-Saharan,Mali,40,14,4,0,0,10,1,25,1,1,0,0,0,0,0,0,0,0,5,0,9,1,25
2020,EU Other,Malta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Marshall Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Martinique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa North,Mauritania,7,3,2,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3
2020,Africa Sub-Saharan,Mauritius,19,2,0,0,0,2,2,15,0,0,0,0,0,0,1,0,1,0,0,0,2,2,15
2020,Africa Sub-Saharan,Mayotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Mexico,24,4,0,0,1,3,5,15,1,0,1,0,0,0,2,1,1,0,0,1,3,5,15
2020,Oceania,Micronesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Moldova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Asia East,Mongolia,11,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
2020,Europe Other,Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Other,Montserrat (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa North,Morocco,143,33,11,0,0,22,17,93,9,2,3,1,3,1,1,1,0,0,12,1,17,17,96
2020,Africa Sub-Saharan,Mozambique,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,Africa Sub-Saharan,Namibia,226,48,7,0,2,39,6,172,15,4,7,0,4,0,0,0,0,0,11,2,31,6,176
2020,Oceania,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Asia South,Nepal,81,13,0,0,1,12,8,60,7,0,5,1,1,0,1,0,0,1,0,1,11,8,61
2020,EU 14,Netherlands,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2020,America Central and South,Netherlands Antilles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,New Zealand,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,America Central and South,Nicaragua,19,4,0,0,0,4,3,12,1,0,1,0,0,0,1,0,1,0,0,0,4,3,12
2020,Africa Sub-Saharan,Niger,6,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2020,Africa Sub-Saharan,Nigeria,646,185,65,2,1,117,50,411,41,11,22,1,7,1,6,2,3,1,75,4,99,50,418
2020,Oceania,Niue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Norfolk Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Middle East,Occupied Palestinian Territories,175,65,42,2,1,20,6,104,3,1,1,0,1,1,2,0,2,0,42,4,18,6,105
2020,Middle East,Oman,10,0,0,0,0,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9
2020,Other,Other and unknown,97,2,1,0,0,1,9,86,0,0,0,0,0,0,0,0,0,0,1,0,1,9,86
2020,Asia South,Pakistan,1224,349,179,0,3,167,97,778,68,17,29,6,16,1,15,7,5,3,196,3,134,97,794
2020,Oceania,Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Panama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Paraguay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,Peru,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,Asia South East,Philippines,198,31,1,0,0,30,2,165,12,1,5,1,5,0,0,0,0,0,1,1,24,2,170
2020,Other,Pitcairn Islands (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 8,Poland,6,3,0,0,0,3,1,2,1,0,1,0,0,1,0,0,0,0,0,0,3,1,2
2020,EU 14,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America North,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Middle East,Qatar,8,6,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
2020,Other,Refugee,314,261,206,1,0,54,19,34,2,1,0,1,0,2,0,0,0,0,207,1,53,19,34
2020,Africa Sub-Saharan,Reunion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 2,Romania,8,7,0,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,0,7,1,0
2020,Europe Other,Russia,187,66,51,0,1,14,20,101,5,2,1,0,2,1,13,8,5,0,52,2,10,20,103
2020,Africa Sub-Saharan,Rwanda,13,3,2,0,0,1,2,8,1,1,0,0,0,0,0,0,0,0,3,0,0,2,8
2020,Oceania,Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Europe Other,San Marino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Middle East,Saudi Arabia,43,15,14,0,0,1,7,21,1,0,0,1,0,1,5,0,4,1,14,0,1,7,21
2020,Africa Sub-Saharan,Senegal,34,12,1,0,0,11,2,20,1,0,1,0,0,0,0,0,0,0,1,0,11,2,20
2020,Europe Other,Serbia,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020,Europe Other,Serbia and Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Sierra Leone,151,40,12,0,0,28,4,107,14,5,4,4,1,0,0,0,0,0,16,1,22,4,108
2020,Asia South East,Singapore,5,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2020,EU 8,Slovakia,5,4,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1
2020,EU 8,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Oceania,Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Africa Sub-Saharan,Somalia,257,138,98,4,3,33,4,115,13,6,4,1,2,0,1,0,1,0,103,8,25,4,117
2020,Africa Sub-Saharan,South Africa,50,13,0,0,0,13,6,31,5,0,3,0,2,0,3,2,1,0,0,0,11,6,33
2020,Other,South Georgia and South Sandwich Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,EU 14,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Asia South,Sri Lanka,342,83,32,0,1,50,14,245,25,4,8,6,7,0,0,0,0,0,36,1,39,14,252
2020,Other,St. Helena (British),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,St. Kitts and Nevis,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,America Central and South,St. Lucia,20,1,0,0,1,0,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,2,17
2020,America Central and South,St. Maarten (Dutch Part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,St. Martin (French Part),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,St. Pierre and Miquelon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,America Central and South,St. Vincent and the Grenadines,13,3,1,0,0,2,1,9,0,0,0,0,0,0,1,1,0,0,1,0,2,1,9
2020,Other,Stateless,449,212,48,0,0,164,21,216,4,0,1,0,3,20,0,0,0,0,48,0,161,21,219
2020,Africa North,Sudan,2045,1115,601,2,0,512,25,905,18,4,3,2,9,8,2,1,1,0,605,2,500,25,913
