Date,Year,Quarter,Nationality,Region,Outcome,Sex,Appeals determined
2011-10-01,2011,4,Somalia,Africa Sub-Saharan,Dismissed,Male,7
2011-10-01,2011,4,Somalia,Africa Sub-Saharan,Withdrawn,Female,2
2011-10-01,2011,4,Somalia,Africa Sub-Saharan,Withdrawn,Male,1
2011-10-01,2011,4,South Africa,Africa Sub-Saharan,Allowed,Female,1
2011-10-01,2011,4,South Africa,Africa Sub-Saharan,Allowed,Male,1
2011-10-01,2011,4,South Africa,Africa Sub-Saharan,Dismissed,Female,4
2011-10-01,2011,4,South Africa,Africa Sub-Saharan,Dismissed,Male,5
2011-10-01,2011,4,Sri Lanka,Asia South,Allowed,Female,10
2011-10-01,2011,4,Sri Lanka,Asia South,Allowed,Male,81
2011-10-01,2011,4,Sri Lanka,Asia South,Dismissed,Female,23
2011-10-01,2011,4,Sri Lanka,Asia South,Dismissed,Male,135
2011-10-01,2011,4,Sri Lanka,Asia South,Withdrawn,Male,12
2011-10-01,2011,4,Stateless,Other,Allowed,Female,1
2011-10-01,2011,4,Stateless,Other,Allowed,Male,9
2011-10-01,2011,4,Stateless,Other,Dismissed,Male,8
2011-10-01,2011,4,Sudan,Africa North,Allowed,Male,9
2011-10-01,2011,4,Sudan,Africa North,Dismissed,Male,6
2011-10-01,2011,4,Sudan,Africa North,Withdrawn,Male,5
2011-10-01,2011,4,Syria,Middle East,Allowed,Female,1
2011-10-01,2011,4,Syria,Middle East,Allowed,Male,16
2011-10-01,2011,4,Syria,Middle East,Dismissed,Female,5
2011-10-01,2011,4,Syria,Middle East,Dismissed,Male,15
2011-10-01,2011,4,Syria,Middle East,Withdrawn,Male,1
2011-10-01,2011,4,Tajikistan,Asia Central,Dismissed,Female,1
2011-10-01,2011,4,Tajikistan,Asia Central,Dismissed,Male,1
2011-10-01,2011,4,Tanzania,Africa Sub-Saharan,Dismissed,Female,3
2011-10-01,2011,4,Tanzania,Africa Sub-Saharan,Dismissed,Male,3
2011-10-01,2011,4,Tunisia,Africa North,Dismissed,Female,1
2011-10-01,2011,4,Tunisia,Africa North,Dismissed,Male,1
2011-10-01,2011,4,Turkey,Europe Other,Allowed,Male,5
2011-10-01,2011,4,Turkey,Europe Other,Dismissed,Female,1
2011-10-01,2011,4,Turkey,Europe Other,Dismissed,Male,6
2011-10-01,2011,4,Turkey,Europe Other,Withdrawn,Male,2
2011-10-01,2011,4,Uganda,Africa Sub-Saharan,Allowed,Female,5
2011-10-01,2011,4,Uganda,Africa Sub-Saharan,Allowed,Male,1
2011-10-01,2011,4,Uganda,Africa Sub-Saharan,Dismissed,Female,14
2011-10-01,2011,4,Uganda,Africa Sub-Saharan,Dismissed,Male,8
2011-10-01,2011,4,Uganda,Africa Sub-Saharan,Withdrawn,Male,1
2011-10-01,2011,4,Ukraine,Europe Other,Dismissed,Male,3
2011-10-01,2011,4,Uzbekistan,Asia Central,Dismissed,Male,1
2011-10-01,2011,4,Uzbekistan,Asia Central,Withdrawn,Female,1
2011-10-01,2011,4,Venezuela,America Central and South,Dismissed,Male,3
2011-10-01,2011,4,Vietnam,Asia South East,Allowed,Female,5
2011-10-01,2011,4,Vietnam,Asia South East,Dismissed,Female,2
2011-10-01,2011,4,Vietnam,Asia South East,Dismissed,Male,9
2011-10-01,2011,4,Yemen,Middle East,Allowed,Female,1
2011-10-01,2011,4,Yemen,Middle East,Allowed,Male,1
2011-10-01,2011,4,Yemen,Middle East,Dismissed,Female,1
2011-10-01,2011,4,Yemen,Middle East,Dismissed,Male,2
2011-10-01,2011,4,Zambia,Africa Sub-Saharan,Allowed,Male,1
2011-10-01,2011,4,Zimbabwe,Africa Sub-Saharan,Allowed,Female,13
2011-10-01,2011,4,Zimbabwe,Africa Sub-Saharan,Allowed,Male,8
2011-10-01,2011,4,Zimbabwe,Africa Sub-Saharan,Dismissed,Female,31
2011-10-01,2011,4,Zimbabwe,Africa Sub-Saharan,Dismissed,Male,19
2011-10-01,2011,4,Zimbabwe,Africa Sub-Saharan,Dismissed,Unknown Sex,1
2011-10-01,2011,4,Zimbabwe,Africa Sub-Saharan,Withdrawn,Female,2
2011-10-01,2011,4,Zimbabwe,Africa Sub-Saharan,Withdrawn,Male,4
2012-01-01,2012,1,Afghanistan,Asia Central,Allowed,Female,7
2012-01-01,2012,1,Afghanistan,Asia Central,Allowed,Male,50
2012-01-01,2012,1,Afghanistan,Asia Central,Dismissed,Female,6
2012-01-01,2012,1,Afghanistan,Asia Central,Dismissed,Male,134
2012-01-01,2012,1,Afghanistan,Asia Central,Withdrawn,Male,5
2012-01-01,2012,1,Albania,Europe Other,Allowed,Female,1
2012-01-01,2012,1,Albania,Europe Other,Allowed,Male,6
2012-01-01,2012,1,Albania,Europe Other,Dismissed,Female,2
2012-01-01,2012,1,Albania,Europe Other,Dismissed,Male,18
2012-01-01,2012,1,Albania,Europe Other,Withdrawn,Male,1
2012-01-01,2012,1,Algeria,Africa North,Allowed,Female,2
2012-01-01,2012,1,Algeria,Africa North,Allowed,Male,5
2012-01-01,2012,1,Algeria,Africa North,Dismissed,Male,16
2012-01-01,2012,1,Algeria,Africa North,Withdrawn,Male,1
2012-01-01,2012,1,Angola,Africa Sub-Saharan,Allowed,Male,1
2012-01-01,2012,1,Angola,Africa Sub-Saharan,Dismissed,Female,3
2012-01-01,2012,1,Angola,Africa Sub-Saharan,Dismissed,Male,1
2012-01-01,2012,1,Angola,Africa Sub-Saharan,Withdrawn,Female,1
2012-01-01,2012,1,Argentina,America Central and South,Withdrawn,Male,1
2012-01-01,2012,1,Bahrain,Middle East,Dismissed,Male,2
2012-01-01,2012,1,Bahrain,Middle East,Withdrawn,Male,2
2012-01-01,2012,1,Bangladesh,Asia South,Allowed,Female,1
2012-01-01,2012,1,Bangladesh,Asia South,Allowed,Male,3
2012-01-01,2012,1,Bangladesh,Asia South,Dismissed,Female,6
2012-01-01,2012,1,Bangladesh,Asia South,Dismissed,Male,49
2012-01-01,2012,1,Bangladesh,Asia South,Withdrawn,Male,3
2012-01-01,2012,1,Barbados,America Central and South,Allowed,Male,1
2012-01-01,2012,1,Belarus,Europe Other,Allowed,Male,2
2012-01-01,2012,1,Belarus,Europe Other,Dismissed,Male,1
2012-01-01,2012,1,Benin,Africa Sub-Saharan,Allowed,Female,1
2012-01-01,2012,1,Bhutan,Asia South,Dismissed,Male,1
2012-01-01,2012,1,Bolivia,America Central and South,Dismissed,Female,1
2012-01-01,2012,1,Bolivia,America Central and South,Dismissed,Male,1
2012-01-01,2012,1,Botswana,Africa Sub-Saharan,Dismissed,Female,2
2012-01-01,2012,1,Botswana,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Burma,Asia South East,Allowed,Female,2
2012-01-01,2012,1,Burma,Asia South East,Allowed,Male,3
2012-01-01,2012,1,Burma,Asia South East,Dismissed,Female,3
2012-01-01,2012,1,Burma,Asia South East,Dismissed,Male,1
2012-01-01,2012,1,Burma,Asia South East,Withdrawn,Female,1
2012-01-01,2012,1,Burundi,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Cameroon,Africa Sub-Saharan,Allowed,Female,4
2012-01-01,2012,1,Cameroon,Africa Sub-Saharan,Allowed,Male,2
2012-01-01,2012,1,Cameroon,Africa Sub-Saharan,Dismissed,Male,11
2012-01-01,2012,1,Cameroon,Africa Sub-Saharan,Withdrawn,Female,1
2012-01-01,2012,1,Cameroon,Africa Sub-Saharan,Withdrawn,Male,2
2012-01-01,2012,1,Canada,America North,Dismissed,Female,1
2012-01-01,2012,1,Chad,Africa Sub-Saharan,Allowed,Male,2
2012-01-01,2012,1,China,Asia East,Allowed,Female,5
2012-01-01,2012,1,China,Asia East,Allowed,Male,2
2012-01-01,2012,1,China,Asia East,Dismissed,Female,36
2012-01-01,2012,1,China,Asia East,Dismissed,Male,36
2012-01-01,2012,1,China,Asia East,Withdrawn,Female,1
2012-01-01,2012,1,China,Asia East,Withdrawn,Male,1
2012-01-01,2012,1,Colombia,America Central and South,Allowed,Female,1
2012-01-01,2012,1,Colombia,America Central and South,Dismissed,Male,2
2012-01-01,2012,1,Colombia,America Central and South,Withdrawn,Male,1
2012-01-01,2012,1,Congo,Africa Sub-Saharan,Allowed,Female,1
2012-01-01,2012,1,Congo,Africa Sub-Saharan,Dismissed,Female,1
2012-01-01,2012,1,Congo,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Female,1
2012-01-01,2012,1,Congo (Democratic Republic),Africa Sub-Saharan,Allowed,Male,4
2012-01-01,2012,1,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Female,6
2012-01-01,2012,1,Congo (Democratic Republic),Africa Sub-Saharan,Dismissed,Male,7
2012-01-01,2012,1,Congo (Democratic Republic),Africa Sub-Saharan,Withdrawn,Female,1
2012-01-01,2012,1,Dominica,America Central and South,Allowed,Male,1
2012-01-01,2012,1,Egypt,Africa North,Allowed,Female,3
2012-01-01,2012,1,Egypt,Africa North,Allowed,Male,2
2012-01-01,2012,1,Egypt,Africa North,Dismissed,Female,3
2012-01-01,2012,1,Egypt,Africa North,Dismissed,Male,13
2012-01-01,2012,1,Egypt,Africa North,Withdrawn,Male,1
2012-01-01,2012,1,Eritrea,Africa Sub-Saharan,Allowed,Female,8
2012-01-01,2012,1,Eritrea,Africa Sub-Saharan,Allowed,Male,7
2012-01-01,2012,1,Eritrea,Africa Sub-Saharan,Dismissed,Female,9
2012-01-01,2012,1,Eritrea,Africa Sub-Saharan,Dismissed,Male,6
2012-01-01,2012,1,Eritrea,Africa Sub-Saharan,Withdrawn,Female,1
2012-01-01,2012,1,Ethiopia,Africa Sub-Saharan,Allowed,Male,1
2012-01-01,2012,1,Ethiopia,Africa Sub-Saharan,Dismissed,Female,5
2012-01-01,2012,1,Ethiopia,Africa Sub-Saharan,Dismissed,Male,6
2012-01-01,2012,1,Ethiopia,Africa Sub-Saharan,Withdrawn,Male,2
2012-01-01,2012,1,"Gambia, The",Africa Sub-Saharan,Allowed,Female,9
2012-01-01,2012,1,"Gambia, The",Africa Sub-Saharan,Allowed,Male,5
2012-01-01,2012,1,"Gambia, The",Africa Sub-Saharan,Dismissed,Female,11
2012-01-01,2012,1,"Gambia, The",Africa Sub-Saharan,Dismissed,Male,15
2012-01-01,2012,1,"Gambia, The",Africa Sub-Saharan,Withdrawn,Female,3
2012-01-01,2012,1,"Gambia, The",Africa Sub-Saharan,Withdrawn,Male,1
2012-01-01,2012,1,Georgia,Europe Other,Dismissed,Female,3
2012-01-01,2012,1,Georgia,Europe Other,Dismissed,Male,3
2012-01-01,2012,1,Ghana,Africa Sub-Saharan,Allowed,Female,1
2012-01-01,2012,1,Ghana,Africa Sub-Saharan,Allowed,Male,2
2012-01-01,2012,1,Ghana,Africa Sub-Saharan,Dismissed,Female,8
2012-01-01,2012,1,Ghana,Africa Sub-Saharan,Dismissed,Male,4
2012-01-01,2012,1,Guatemala,America Central and South,Dismissed,Male,1
2012-01-01,2012,1,Guinea,Africa Sub-Saharan,Allowed,Female,2
2012-01-01,2012,1,Guinea,Africa Sub-Saharan,Dismissed,Female,3
2012-01-01,2012,1,Guinea,Africa Sub-Saharan,Dismissed,Male,6
2012-01-01,2012,1,Guinea-Bissau,Africa Sub-Saharan,Dismissed,Male,1
2012-01-01,2012,1,Haiti,America Central and South,Dismissed,Male,1
2012-01-01,2012,1,India,Asia South,Allowed,Female,3
2012-01-01,2012,1,India,Asia South,Allowed,Male,3
2012-01-01,2012,1,India,Asia South,Dismissed,Female,3
2012-01-01,2012,1,India,Asia South,Dismissed,Male,9
2012-01-01,2012,1,Indonesia,Asia South East,Allowed,Female,1
2012-01-01,2012,1,Iran,Middle East,Allowed,Female,26
2012-01-01,2012,1,Iran,Middle East,Allowed,Male,65
2012-01-01,2012,1,Iran,Middle East,Dismissed,Female,20
2012-01-01,2012,1,Iran,Middle East,Dismissed,Male,142
2012-01-01,2012,1,Iran,Middle East,Withdrawn,Female,6
2012-01-01,2012,1,Iran,Middle East,Withdrawn,Male,13
2012-01-01,2012,1,Iraq,Middle East,Allowed,Female,6
2012-01-01,2012,1,Iraq,Middle East,Allowed,Male,8
2012-01-01,2012,1,Iraq,Middle East,Dismissed,Female,8
2012-01-01,2012,1,Iraq,Middle East,Dismissed,Male,26
2012-01-01,2012,1,Iraq,Middle East,Withdrawn,Female,1
2012-01-01,2012,1,Iraq,Middle East,Withdrawn,Male,5
2012-01-01,2012,1,Ivory Coast,Africa Sub-Saharan,Allowed,Male,2
2012-01-01,2012,1,Ivory Coast,Africa Sub-Saharan,Dismissed,Female,4
2012-01-01,2012,1,Ivory Coast,Africa Sub-Saharan,Dismissed,Male,3
2012-01-01,2012,1,Jamaica,America Central and South,Allowed,Female,1
2012-01-01,2012,1,Jamaica,America Central and South,Allowed,Male,2
2012-01-01,2012,1,Jamaica,America Central and South,Dismissed,Female,2
2012-01-01,2012,1,Jamaica,America Central and South,Dismissed,Male,2
2012-01-01,2012,1,Jordan,Middle East,Allowed,Male,1
2012-01-01,2012,1,Jordan,Middle East,Dismissed,Male,2
2012-01-01,2012,1,Kazakhstan,Asia Central,Allowed,Male,2
2012-01-01,2012,1,Kenya,Africa Sub-Saharan,Allowed,Female,1
2012-01-01,2012,1,Kenya,Africa Sub-Saharan,Dismissed,Female,10
2012-01-01,2012,1,Kenya,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Kenya,Africa Sub-Saharan,Withdrawn,Female,1
2012-01-01,2012,1,Kenya,Africa Sub-Saharan,Withdrawn,Male,1
2012-01-01,2012,1,Korea (North),Asia East,Allowed,Female,1
2012-01-01,2012,1,Korea (North),Asia East,Allowed,Male,2
2012-01-01,2012,1,Korea (North),Asia East,Dismissed,Male,2
2012-01-01,2012,1,Korea (North),Asia East,Withdrawn,Male,1
2012-01-01,2012,1,Korea (South),Asia East,Dismissed,Male,1
2012-01-01,2012,1,Kosovo,Europe Other,Dismissed,Male,1
2012-01-01,2012,1,Kuwait,Middle East,Allowed,Female,1
2012-01-01,2012,1,Kuwait,Middle East,Allowed,Male,3
2012-01-01,2012,1,Kuwait,Middle East,Dismissed,Male,4
2012-01-01,2012,1,Lebanon,Middle East,Allowed,Male,1
2012-01-01,2012,1,Lebanon,Middle East,Dismissed,Male,6
2012-01-01,2012,1,Liberia,Africa Sub-Saharan,Allowed,Female,2
2012-01-01,2012,1,Liberia,Africa Sub-Saharan,Allowed,Male,1
2012-01-01,2012,1,Liberia,Africa Sub-Saharan,Dismissed,Male,1
2012-01-01,2012,1,Liberia,Africa Sub-Saharan,Withdrawn,Male,1
2012-01-01,2012,1,Libya,Africa North,Allowed,Male,6
2012-01-01,2012,1,Libya,Africa North,Dismissed,Female,2
2012-01-01,2012,1,Libya,Africa North,Dismissed,Male,28
2012-01-01,2012,1,Libya,Africa North,Withdrawn,Female,1
2012-01-01,2012,1,Libya,Africa North,Withdrawn,Male,3
2012-01-01,2012,1,Malawi,Africa Sub-Saharan,Allowed,Female,3
2012-01-01,2012,1,Malawi,Africa Sub-Saharan,Dismissed,Female,8
2012-01-01,2012,1,Malawi,Africa Sub-Saharan,Dismissed,Male,6
2012-01-01,2012,1,Malawi,Africa Sub-Saharan,Withdrawn,Female,2
2012-01-01,2012,1,Malawi,Africa Sub-Saharan,Withdrawn,Male,1
2012-01-01,2012,1,Malaysia,Asia South East,Dismissed,Male,2
2012-01-01,2012,1,Mali,Africa Sub-Saharan,Dismissed,Female,1
2012-01-01,2012,1,Mali,Africa Sub-Saharan,Dismissed,Male,1
2012-01-01,2012,1,Mauritius,Africa Sub-Saharan,Dismissed,Female,1
2012-01-01,2012,1,Mexico,America Central and South,Allowed,Female,1
2012-01-01,2012,1,Mongolia,Asia East,Allowed,Female,1
2012-01-01,2012,1,Mongolia,Asia East,Dismissed,Male,1
2012-01-01,2012,1,Morocco,Africa North,Allowed,Male,1
2012-01-01,2012,1,Morocco,Africa North,Dismissed,Female,1
2012-01-01,2012,1,Morocco,Africa North,Dismissed,Male,9
2012-01-01,2012,1,Morocco,Africa North,Withdrawn,Male,1
2012-01-01,2012,1,Nauru,Oceania,Dismissed,Male,1
2012-01-01,2012,1,Nepal,Asia South,Dismissed,Female,3
2012-01-01,2012,1,Nepal,Asia South,Dismissed,Male,2
2012-01-01,2012,1,Nigeria,Africa Sub-Saharan,Allowed,Female,14
2012-01-01,2012,1,Nigeria,Africa Sub-Saharan,Allowed,Male,3
2012-01-01,2012,1,Nigeria,Africa Sub-Saharan,Dismissed,Female,35
2012-01-01,2012,1,Nigeria,Africa Sub-Saharan,Dismissed,Male,27
2012-01-01,2012,1,Nigeria,Africa Sub-Saharan,Withdrawn,Female,7
2012-01-01,2012,1,Nigeria,Africa Sub-Saharan,Withdrawn,Male,1
2012-01-01,2012,1,Occupied Palestinian Territories,Middle East,Allowed,Male,2
2012-01-01,2012,1,Occupied Palestinian Territories,Middle East,Dismissed,Female,2
2012-01-01,2012,1,Occupied Palestinian Territories,Middle East,Dismissed,Male,15
2012-01-01,2012,1,Oman,Middle East,Dismissed,Male,2
2012-01-01,2012,1,Other and unknown,Other,Allowed,Male,1
2012-01-01,2012,1,Pakistan,Asia South,Allowed,Female,24
2012-01-01,2012,1,Pakistan,Asia South,Allowed,Male,40
2012-01-01,2012,1,Pakistan,Asia South,Dismissed,Female,99
2012-01-01,2012,1,Pakistan,Asia South,Dismissed,Male,190
2012-01-01,2012,1,Pakistan,Asia South,Withdrawn,Female,6
2012-01-01,2012,1,Pakistan,Asia South,Withdrawn,Male,16
2012-01-01,2012,1,Philippines,Asia South East,Allowed,Male,1
2012-01-01,2012,1,Philippines,Asia South East,Dismissed,Female,1
2012-01-01,2012,1,Philippines,Asia South East,Withdrawn,Female,1
2012-01-01,2012,1,Refugee,Other,Allowed,Female,1
2012-01-01,2012,1,Refugee,Other,Allowed,Male,7
2012-01-01,2012,1,Refugee,Other,Dismissed,Female,1
2012-01-01,2012,1,Refugee,Other,Withdrawn,Male,1
2012-01-01,2012,1,Russia,Europe Other,Dismissed,Female,2
2012-01-01,2012,1,Russia,Europe Other,Dismissed,Male,1
2012-01-01,2012,1,Russia,Europe Other,Withdrawn,Male,3
2012-01-01,2012,1,Rwanda,Africa Sub-Saharan,Allowed,Female,1
2012-01-01,2012,1,Rwanda,Africa Sub-Saharan,Dismissed,Male,7
2012-01-01,2012,1,Rwanda,Africa Sub-Saharan,Withdrawn,Female,1
2012-01-01,2012,1,Senegal,Africa Sub-Saharan,Allowed,Male,1
2012-01-01,2012,1,Senegal,Africa Sub-Saharan,Dismissed,Female,3
2012-01-01,2012,1,Senegal,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Serbia,Europe Other,Dismissed,Female,1
2012-01-01,2012,1,Sierra Leone,Africa Sub-Saharan,Allowed,Female,2
2012-01-01,2012,1,Sierra Leone,Africa Sub-Saharan,Dismissed,Female,4
2012-01-01,2012,1,Sierra Leone,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Singapore,Asia South East,Allowed,Male,1
2012-01-01,2012,1,Somalia,Africa Sub-Saharan,Allowed,Female,5
2012-01-01,2012,1,Somalia,Africa Sub-Saharan,Allowed,Male,7
2012-01-01,2012,1,Somalia,Africa Sub-Saharan,Dismissed,Female,6
2012-01-01,2012,1,Somalia,Africa Sub-Saharan,Dismissed,Male,6
2012-01-01,2012,1,Somalia,Africa Sub-Saharan,Withdrawn,Female,1
2012-01-01,2012,1,Somalia,Africa Sub-Saharan,Withdrawn,Male,3
2012-01-01,2012,1,South Africa,Africa Sub-Saharan,Allowed,Male,2
2012-01-01,2012,1,South Africa,Africa Sub-Saharan,Dismissed,Female,2
2012-01-01,2012,1,South Africa,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Sri Lanka,Asia South,Allowed,Female,22
2012-01-01,2012,1,Sri Lanka,Asia South,Allowed,Male,90
2012-01-01,2012,1,Sri Lanka,Asia South,Dismissed,Female,25
2012-01-01,2012,1,Sri Lanka,Asia South,Dismissed,Male,124
2012-01-01,2012,1,Sri Lanka,Asia South,Withdrawn,Female,3
2012-01-01,2012,1,Sri Lanka,Asia South,Withdrawn,Male,6
2012-01-01,2012,1,Stateless,Other,Allowed,Female,1
2012-01-01,2012,1,Stateless,Other,Allowed,Male,2
2012-01-01,2012,1,Stateless,Other,Dismissed,Male,5
2012-01-01,2012,1,Stateless,Other,Withdrawn,Male,1
2012-01-01,2012,1,Sudan,Africa North,Allowed,Male,5
2012-01-01,2012,1,Sudan,Africa North,Dismissed,Female,4
2012-01-01,2012,1,Sudan,Africa North,Dismissed,Male,11
2012-01-01,2012,1,Sudan,Africa North,Withdrawn,Male,4
2012-01-01,2012,1,Syria,Middle East,Allowed,Female,4
2012-01-01,2012,1,Syria,Middle East,Allowed,Male,39
2012-01-01,2012,1,Syria,Middle East,Dismissed,Female,1
2012-01-01,2012,1,Syria,Middle East,Dismissed,Male,17
2012-01-01,2012,1,Syria,Middle East,Withdrawn,Female,2
2012-01-01,2012,1,Syria,Middle East,Withdrawn,Male,4
2012-01-01,2012,1,Tanzania,Africa Sub-Saharan,Dismissed,Female,3
2012-01-01,2012,1,Tanzania,Africa Sub-Saharan,Dismissed,Male,2
2012-01-01,2012,1,Thailand,Asia South East,Withdrawn,Female,1
2012-01-01,2012,1,Togo,Africa Sub-Saharan,Dismissed,Male,1
2012-01-01,2012,1,Trinidad and Tobago,America Central and South,Allowed,Female,1
2012-01-01,2012,1,Trinidad and Tobago,America Central and South,Allowed,Male,2
2012-01-01,2012,1,Trinidad and Tobago,America Central and South,Dismissed,Female,1
2012-01-01,2012,1,Trinidad and Tobago,America Central and South,Dismissed,Male,1
2012-01-01,2012,1,Tunisia,Africa North,Dismissed,Male,2
2012-01-01,2012,1,Turkey,Europe Other,Allowed,Female,1
2012-01-01,2012,1,Turkey,Europe Other,Allowed,Male,8
2012-01-01,2012,1,Turkey,Europe Other,Dismissed,Female,2
2012-01-01,2012,1,Turkey,Europe Other,Dismissed,Male,8
2012-01-01,2012,1,Turkey,Europe Other,Withdrawn,Male,1
2012-01-01,2012,1,Turkmenistan,Asia Central,Allowed,Female,1
2012-01-01,2012,1,Turkmenistan,Asia Central,Dismissed,Female,2
2012-01-01,2012,1,Uganda,Africa Sub-Saharan,Allowed,Female,4
2012-01-01,2012,1,Uganda,Africa Sub-Saharan,Allowed,Male,1
2012-01-01,2012,1,Uganda,Africa Sub-Saharan,Dismissed,Female,13
2012-01-01,2012,1,Uganda,Africa Sub-Saharan,Dismissed,Male,6
2012-01-01,2012,1,Uganda,Africa Sub-Saharan,Withdrawn,Female,4
2012-01-01,2012,1,Uganda,Africa Sub-Saharan,Withdrawn,Male,2
2012-01-01,2012,1,Ukraine,Europe Other,Allowed,Female,1
2012-01-01,2012,1,Ukraine,Europe Other,Dismissed,Male,2
2012-01-01,2012,1,Venezuela,America Central and South,Allowed,Female,1
2012-01-01,2012,1,Venezuela,America Central and South,Dismissed,Male,2
2012-01-01,2012,1,Vietnam,Asia South East,Allowed,Female,4
2012-01-01,2012,1,Vietnam,Asia South East,Allowed,Male,2
2012-01-01,2012,1,Vietnam,Asia South East,Dismissed,Female,3
2012-01-01,2012,1,Vietnam,Asia South East,Dismissed,Male,6
2012-01-01,2012,1,Vietnam,Asia South East,Withdrawn,Female,1
2012-01-01,2012,1,Vietnam,Asia South East,Withdrawn,Male,1
2012-01-01,2012,1,Yemen,Middle East,Dismissed,Female,1
2012-01-01,2012,1,Yemen,Middle East,Dismissed,Male,1
2012-01-01,2012,1,Yemen,Middle East,Withdrawn,Male,1
2012-01-01,2012,1,Zambia,Africa Sub-Saharan,Dismissed,Female,3
2012-01-01,2012,1,Zimbabwe,Africa Sub-Saharan,Allowed,Female,14
2012-01-01,2012,1,Zimbabwe,Africa Sub-Saharan,Allowed,Male,7
2012-01-01,2012,1,Zimbabwe,Africa Sub-Saharan,Dismissed,Female,27
2012-01-01,2012,1,Zimbabwe,Africa Sub-Saharan,Dismissed,Male,24
2012-01-01,2012,1,Zimbabwe,Africa Sub-Saharan,Withdrawn,Female,3
2012-01-01,2012,1,Zimbabwe,Africa Sub-Saharan,Withdrawn,Male,3
2012-04-01,2012,2,Afghanistan,Asia Central,Allowed,Female,4
2012-04-01,2012,2,Afghanistan,Asia Central,Allowed,Male,36
2012-04-01,2012,2,Afghanistan,Asia Central,Dismissed,Female,7
2012-04-01,2012,2,Afghanistan,Asia Central,Dismissed,Male,92
2012-04-01,2012,2,Afghanistan,Asia Central,Withdrawn,Female,1
2012-04-01,2012,2,Afghanistan,Asia Central,Withdrawn,Male,7
2012-04-01,2012,2,Albania,Europe Other,Allowed,Female,6
2012-04-01,2012,2,Albania,Europe Other,Allowed,Male,11
2012-04-01,2012,2,Albania,Europe Other,Dismissed,Female,7
2012-04-01,2012,2,Albania,Europe Other,Dismissed,Male,24
2012-04-01,2012,2,Albania,Europe Other,Withdrawn,Male,2
2012-04-01,2012,2,Algeria,Africa North,Allowed,Male,1
2012-04-01,2012,2,Algeria,Africa North,Dismissed,Female,2
2012-04-01,2012,2,Algeria,Africa North,Dismissed,Male,23
2012-04-01,2012,2,Angola,Africa Sub-Saharan,Allowed,Female,2
2012-04-01,2012,2,Angola,Africa Sub-Saharan,Dismissed,Male,3
2012-04-01,2012,2,Angola,Africa Sub-Saharan,Withdrawn,Female,1
2012-04-01,2012,2,Angola,Africa Sub-Saharan,Withdrawn,Male,1
2012-04-01,2012,2,Armenia,Europe Other,Dismissed,Male,1
2012-04-01,2012,2,Bahrain,Middle East,Dismissed,Male,1
2012-04-01,2012,2,Bangladesh,Asia South,Allowed,Female,2
2012-04-01,2012,2,Bangladesh,Asia South,Allowed,Male,6
2012-04-01,2012,2,Bangladesh,Asia South,Dismissed,Female,7
2012-04-01,2012,2,Bangladesh,Asia South,Dismissed,Male,77
2012-04-01,2012,2,Bangladesh,Asia South,Withdrawn,Male,2
2012-04-01,2012,2,Belarus,Europe Other,Dismissed,Male,2
2012-04-01,2012,2,Benin,Africa Sub-Saharan,Dismissed,Female,1
2012-04-01,2012,2,Benin,Africa Sub-Saharan,Dismissed,Male,2
2012-04-01,2012,2,Bhutan,Asia South,Allowed,Female,1
2012-04-01,2012,2,Bhutan,Asia South,Allowed,Male,1
2012-04-01,2012,2,Bolivia,America Central and South,Allowed,Female,1
2012-04-01,2012,2,Botswana,Africa Sub-Saharan,Dismissed,Female,2
2012-04-01,2012,2,Botswana,Africa Sub-Saharan,Dismissed,Male,1
2012-04-01,2012,2,Burkina,Africa Sub-Saharan,Allowed,Male,1
2012-04-01,2012,2,Burma,Asia South East,Allowed,Female,3
